id;protocolo;n_processo;assunto;processo_vinculado
64be7c73312ae400085c4824;31053-23-SP-CCE;1020.2023/0014249-9;Certificado de Conclusão;366-20-SP-SAO
64bed808c17d790008a2f570;31082-23-SP-CCE;1020.2023/0014269-3;Certificado de Conclusão;13537-22-SP-ALV
64beec077641a80008f30094;31086-23-SP-CCE;1020.2023/0014313-4;Certificado de Conclusão;4185-21-SP-ALV
64bfceb444b2920008fba975;31101-23-SP-CCE;1020.2023/0014634-6;Certificado de Conclusão;26302-23-SP-REF
64c02707fc30bb0008ce614e;31134-23-SP-CCE;1020.2023/0014729-6;Certificado de Conclusão;10777-22-SP-ALV
64c112604d5b610008ff5029;31149-23-SP-CCE;1020.2023/0014447-5;Certificado de Conclusão;21777-22-SP-MOD
64c15c9713e92100082ed13d;31169-23-SP-CCE;1020.2023/0014474-2;Certificado de Conclusão;11003-22-SP-ALV
64c273cb84b3be0008a22ba1;31189-23-SP-CCE;1020.2023/0014566-8;Certificado de Conclusão; 3911-21-SP-ALV
64c2a53a27c1090008cb2428;31202-23-SP-CCE;1020.2023/0015126-9;Certificado de Conclusão;1257-21-SP-SAO
64c2a90ae7785e00082e778d;31203-23-SP-CCE;1020.2023/0015026-2;Certificado de Conclusão;13762-22-SP-ALV
64c2bf57a6c50b0008ab735f;31212-23-SP-CCE;1020.2023/0014574-9;Certificado de Conclusão;12025-22-SP-REF
64c2dec24436bf00085ce9d1;31218-23-SP-CCE;1020.2023/0014884-5;Certificado de Conclusão;932-21-SP-SAO
64c2f52d5e83f80008daca19;31225-23-SP-CCE;1020.2023/0014883-7;Certificado de Conclusão;1156-21-SP-SAO
64c3cde91abf600008ce8c79;31235-23-SP-CCE;1020.2023/0015030-0;Certificado de Conclusão;9062-21-SP-REF
64c3d9e1a89f1700082b5180;31236-23-SP-CCE;1020.2023/0014671-0;Certificado de Conclusão; 7791-21-SP-ALV
64c40025dfe5c9000894807a;31250-23-SP-CCE;1020.2023/0015038-6;Certificado de Conclusão;13443-22-SP-ALV
64c414040d72250008ec34ad;31258-23-SP-CCE;1020.2023/0014667-2;Certificado de Conclusão;4529-21-SP-ALV
64c6e5c628c01d000870c1f7;31275-23-SP-CCE;1020.2023/0015037-8;Certificado de Conclusão;20287-22-SP-ALV
64c7bcdbf397db0008120e1a;31281-23-SP-CCE;1020.2023/0014766-0;Certificado de Conclusão;21898-22-SP-ALV
64c7d50f72b32f00096fd7e8;31292-23-SP-CCE;1020.2023/0015380-6;Certificado de Conclusão;13783-22-SP-ALV
64c7e684e8716e000826bf3e;31294-23-SP-CCE;1020.2023/0015482-9;Certificado de Conclusão;28005-23-SP-ALV
64c81793c9a9a90008da6031;31319-23-SP-CCE;1020.2023/0015325-3;Certificado de Conclusão;19553-22-SP-ALV
64c824b9ae0eea00089dba45;31321-23-SP-CCE;1020.2023/0015141-2;Certificado de Conclusão;16167-22-SP-ALV
64c82c9ed71ef2000842bdf3;31326-23-SP-CCE;1020.2023/0015139-0;Certificado de Conclusão;15842-22-SP-ALV
64c8ea9efe3d6600086b8bf0;31336-23-SP-CCE;1020.2023/0015140-4;Certificado de Conclusão;22892-22-SP-ALV
64c91302091df900087099ac;31347-23-SP-CCE;1020.2023/0015145-5;Certificado de Conclusão;18321-22-SP-ALV
64c93a67da7ea200083ab652;31359-23-SP-CCE;1020.2023/0014864-0;Certificado de Conclusão;549-20-SP-SAO
64c948c083a88f0008b44143;31364-23-SP-CCE;1020.2023/0014855-1;Certificado de Conclusão;24580-23-SP-ALV
64c962903397630008be0287;31371-23-SP-CCE;1020.2023/0014856-0;Certificado de Conclusão;5196-21-SP-ALV
64c9748e1e73a90008428061;31378-23-SP-CCE;1020.2023/0015268-0;Certificado de Conclusão;7255-21-SP-ALV
64ca5f601bc93f0008f2e62a;31395-23-SP-CCE;1020.2023/0014998-1;Certificado de Conclusão;4219-21-SP-ALV
64ca71ed11814e0008662dd1;31399-23-SP-CCE;1020.2023/0014996-5;Certificado de Conclusão;15910-22-SP-ALV
64cabd5495fd680008759995;31421-23-SP-CCE;1020.2023/0015001-7;Certificado de Conclusão;1187-21-SP-NEW
64cbb651695ab40008d1662b;31443-23-SP-CCE;1020.2023/0016194-9;Certificado de Conclusão;18808-22-SP-ALV
64cbd482428b2300086005d1;31449-23-SP-CCE;1020.2023/0015485-3;Certificado de Conclusão;3960-21-SP-ALV
64cbe868ad0aa30008bd15c0;31455-23-SP-CCE;1020.2023/0015484-5;Certificado de Conclusão;13367-22-SP-ALV
64cc01262fe5080008362d3f;31460-23-SP-CCE;1020.2023/0015110-2;Certificado de Conclusão;2170-21-SP-NEW
64cd11e8c38d8c00083351d4;31479-23-SP-CCE;1020.2023/0015759-3;Certificado de Conclusão;1595-21-SP-SAO
64cd7091db514b00086f0eba;31501-23-SP-CCE;1020.2023/0015947-2;Certificado de Conclusão;9568-21-SP-ALV
64d0da9adf42f20008400bee;31512-23-SP-CCE;1020.2023/0015497-7;Certificado de Conclusão;20671-22-SP-ALV
64d0f38774f65b000880aa67;31514-23-SP-CCE;1020.2023/0015948-0;Certificado de Conclusão;1551-21-SP-SAO
64d134b0dfb9170008014392;31524-23-SP-CCE;1020.2023/0015338-5;Certificado de Conclusão;10080-22-SP-ALV
64d232f634894200081efe71;31560-23-SP-CCE;1020.2023/0015852-2;Certificado de Conclusão;23096-22-SP-ALV
64d2939818865400082f3092;31588-23-SP-CCE;1020.2023/0015429-2;Certificado de Conclusão;6861-21-SP-ALV
64d3812f09aa1a0008c07fe1;31609-23-SP-CCE;1020.2023/0015697-0;Certificado de Conclusão;9854-22-SP-ALV
64d3879987dfa50008e3a810;31612-23-SP-CCE;1020.2023/0015509-4;Certificado de Conclusão;1496-21-SP-NEW
64d38f29ec776c000823e2bf;31614-23-SP-CCE;1020.2023/0016330-5;Certificado de Conclusão; 9397-21-SP-ALV
64d3f5d339af530008401cad;31638-23-SP-CCE;1020.2023/0015523-0;Certificado de Conclusão;20682-22-SP-MOD
64d4d95aeb696100085ba25d;31660-23-SP-CCE;1020.2023/0016524-3;Certificado de Conclusão;11720-22-SP-REF
64d4edf665d5f800080a1d23;31669-23-SP-CCE;1020.2023/0015955-3;Certificado de Conclusão;18978-22-SP-ALV
64d51b8633cd0a000812319e;31685-23-SP-CCE;1020.2023/0015855-7;Certificado de Conclusão;4660-21-SP-ALV
64d54bb5cb46670008d9e196;31704-23-SP-CCE;1020.2023/0015962-6;Certificado de Conclusão;22191-22-SP-ALV
64d64a49d49d7400080971de;31717-23-SP-CCE;1020.2023/0016061-6;Certificado de Conclusão;14113-22-SP-ALV
64d66bd805b8ed0008ce530c;31720-23-SP-CCE;1020.2023/0016089-6;Certificado de Conclusão;1166-21-SP-SAO
64d674a7dc9459000857c23d;31723-23-SP-CCE;1020.2023/0015873-5;Certificado de Conclusão;11515-22-SP-ALV
64d6a5fe63cb0e000837a6bd;31737-23-SP-CCE;1020.2023/0016083-7;Certificado de Conclusão; 11168-22-SP-ALV
64da202486e40b00087c259c;31746-23-SP-CCE;1020.2023/0016214-7;Certificado de Conclusão;3056-21-SP-ALV
64da2faf1f79d20008fb834c;31753-23-SP-CCE;1020.2023/0016085-3;Certificado de Conclusão;4421-21-SP-ALV
64da33a83334830008cf13e6;31757-23-SP-CCE;1020.2023/0016087-0;Certificado de Conclusão;13653-22-SP-ALV
64da3462c3541200087d1cae;31759-23-SP-CCE;1020.2023/0015785-2;Certificado de Conclusão; 29715-23-SP-REF
64da45619173db00089532be;31764-23-SP-CCE;1020.2023/0016090-0;Certificado de Conclusão;7904-21-SP-ALV
64da472c2c2a9b0008651224;31766-23-SP-CCE;1020.2023/0015999-5;Certificado de Conclusão;25706-23-SP-ALV
64da675b847b7100081f7f7b;31780-23-SP-CCE;1020.2023/0016217-1;Certificado de Conclusão;21298-22-SP-ALV
64da685abd73a900083a6ed6;31782-23-SP-CCE;1020.2023/0016218-0;Certificado de Conclusão;10161-22-SP-ALV
64da6b9c0719120008b969cc;31784-23-SP-CCE;1020.2023/0016338-0;Certificado de Conclusão;7369-21-SP-ALV
64db85ed33a701000850f733;31816-23-SP-CCE;1020.2023/0016425-5;Certificado de Conclusão;25315-23-SP-ALV
64db9a946650e400081f1701;31822-23-SP-CCE;1020.2023/0016222-8;Certificado de Conclusão;15882-22-SP-ALV
64dbd8cd3931190008f63505;31844-23-SP-CCE;1020.2023/0016342-9;Certificado de Conclusão;22803-22-SP-ALV
64dcc51903afc000087ede33;31860-23-SP-CCE;1020.2023/0015998-7;Certificado de Conclusão;8929-21-SP-ALV
64dcde2f7c964600084d8571;31871-23-SP-CCE;1020.2023/0016538-3;Certificado de Conclusão; 18616-22-SP-ALV
64dce7bfe087210008657c8d;31875-23-SP-CCE;1020.2023/0016349-6;Certificado de Conclusão;4794-21-SP-ALV
64dcec1180e102000825c8e0;31876-23-SP-CCE;1020.2023/0016427-1;Certificado de Conclusão;21394-22-SP-REF
64de4f493bbe6e0008dfcc91;31929-23-SP-CCE;1020.2023/0016122-1;Certificado de Conclusão;10178-22-SP-ALV
64de5f1f84a82d0008a5ae58;31932-23-SP-CCE;1020.2023/0016432-8;Certificado de Conclusão;1535-21-SP-SAO
64de7f5ff9f7580008a3ef05;31946-23-SP-CCE;1020.2023/0016539-1;Certificado de Conclusão;1579-21-SP-SAO
64df828f6fd08800082f1e5e;31967-23-SP-CCE;1020.2023/0016264-3;Certificado de Conclusão;855-20-SP-SAO
64dfab150f67c900088d4723;31978-23-SP-CCE;1020.2023/0016542-1;Certificado de Conclusão;17036-22-SP-ALV
64e39e20efb39a0008a8f31a;32020-23-SP-CCE;1020.2023/0016376-3;Certificado de Conclusão; 5725-21-SP-ALV
64e3a52541b53d0008a30ba5;32024-23-SP-CCE;1020.2023/0016682-7;Certificado de Conclusão;10316-22-SP-ALV
64e494c499559f0008a89983;32053-23-SP-CCE;1020.2023/0016787-4;Certificado de Conclusão;21721-22-SP-ALV
64e52a5fd92fca0008d9dc21;32098-23-SP-CCE;1020.2023/0016570-7;Certificado de Conclusão;8602-21-SP-ALV
64e627f9d22ef9000877fffa;32120-23-SP-CCE;1020.2023/0016571-5;Certificado de Conclusão; 2869-21-SP-ALV
64e656d30257d600087b7524;32132-23-SP-CCE;1020.2023/0017014-0;Certificado de Conclusão;16906-22-SP-ALV
64e65abc71c2de0008a30e2b;32136-23-SP-CCE;1020.2023/0016582-0;Certificado de Conclusão;12012-22-SP-ALV
64e78454c0105800080fd7b4;32159-23-SP-CCE;1020.2023/0016710-6;Certificado de Conclusão;30162-23-SP-MOD
64e792581d2a3800082f9b9f;32163-23-SP-CCE;1020.2023/0017021-2;Certificado de Conclusão;5102-21-SP-ALV
64e7b0271b9dc20008993286;32175-23-SP-CCE;1020.2023/0017156-1;Certificado de Conclusão;22828-22-SP-ALV
64e8ba5b854eee00089e8c43;32196-23-SP-CCE;1020.2023/0016816-1;Certificado de Conclusão;1899-21-SP-SAO
64e8be951465ef00080c96e7;32197-23-SP-CCE;1020.2023/0016818-8;Certificado de Conclusão;12613-22-SP-ALV
64e8f037401fea00089a6ab2;32208-23-SP-CCE;1020.2023/0016822-6;Certificado de Conclusão;8926-21-SP-ALV
64e90368bb0cd8000823f915;32216-23-SP-CCE;1020.2023/0016929-0;Certificado de Conclusão;1260-21-SP-SAO
64eca339ef429300088cffc5;32240-23-SP-CCE;1020.2023/0016927-3;Certificado de Conclusão;19208-22-SP-ALV
64ecaecab096b50008c334cf;32245-23-SP-CCE;1020.2023/0016926-5;Certificado de Conclusão;9558-21-SP-ALV
64ecc9dda562b400089fb999;32248-23-SP-CCE;1020.2023/0017284-3;Certificado de Conclusão;5533-21-SP-ALV
64ecd5ce1bd2ef0008a4293e;32251-23-SP-CCE;1020.2023/0017342-4;Certificado de Conclusão;1836-21-SP-SAO
64ecdd4cc01bc100081be8af;32254-23-SP-CCE;1020.2023/0017344-0;Certificado de Conclusão;542-20-SP-SAO
64ece7e2e5d99d0008c456db;32258-23-SP-CCE;1020.2023/0017287-8;Certificado de Conclusão;21632-22-SP-ALV
64ecec2e662e8900084098ef;32261-23-SP-CCE;1020.2023/0017345-9;Certificado de Conclusão;3771-21-SP-ALV
64edff8d9a6c7d00082120d6;32300-23-SP-CCE;1020.2023/0017048-4;Certificado de Conclusão;1988-21-SP-SAO
64ee164c1775ba0008da0a58;32305-23-SP-CCE;1020.2023/0017049-2;Certificado de Conclusão;4063-21-SP-ALV
64ee398fc52cb1000835e6c4;32313-23-SP-CCE;1020.2023/0017051-4;Certificado de Conclusão;336-20-SP-SAO
64ee42dea8e25c0008e7c09b;32317-23-SP-CCE;1020.2023/0017483-8;Certificado de Conclusão;10396-22-SP-ALV
64ee4fa65f7c84000842e8f0;32322-23-SP-CCE;1020.2023/0017597-4;Certificado de Conclusão;12480-22-SP-ALV
64ee5a375f7c84000842ec85;32325-23-SP-CCE;1020.2023/0017174-0;Certificado de Conclusão;12598-22-SP-ALV
64ee673e7391820008f1349f;32329-23-SP-CCE;1020.2023/0017175-8;Certificado de Conclusão;1042-21-SP-SAO
64ef5d9a784ce4000812f83d;32343-23-SP-CCE;1020.2023/0017176-6;Certificado de Conclusão;3243-21-SP-ALV
64ef5efac962410008f139f5;32344-23-SP-CCE;1020.2023/0018258-0;Certificado de Conclusão; 6937-21-SP-ALV
64ef8433053d790008c19773;32359-23-SP-CCE;1020.2023/0017181-2;Certificado de Conclusão;12161-22-SP-ALV
64ef873f1bcdea0008e776ca;32360-23-SP-CCE;1020.2023/0017605-9;Certificado de Conclusão;6992-21-SP-ALV
64ef9bed448c3d0008cbbecc;32370-23-SP-CCE;1020.2023/0017600-8;Certificado de Conclusão;12037-22-SP-ALV
64ef9e83d408280008f1b6ae;32373-23-SP-CCE;1020.2023/0017601-6;Certificado de Conclusão;11098-22-SP-ALV
64f0983b9311a60008128ec2;32387-23-SP-CCE;1020.2023/0017293-2;Certificado de Conclusão;5088-21-SP-ALV
64f0efb28ae19400081f158b;32413-23-SP-CCE;1020.2023/0017690-3;Certificado de Conclusão;16251-22-SP-ALV
64f1e44d0b63d900089c4de5;32429-23-SP-CCE;1020.2023/0017392-0;Certificado de Conclusão;6785-21-SP-ALV
64f1efa4147c8300086cf682;32435-23-SP-CCE;1020.2023/0017803-5;Certificado de Conclusão;24465-23-SP-ALV
64f24a2933f3d50008ecf54f;32461-23-SP-CCE;1020.2023/0017806-0;Certificado de Conclusão;9119-21-SP-ALV
64f24e972fc1f70008cbab0a;32462-23-SP-CCE;1020.2023/0017616-4;Certificado de Conclusão;28140-23-SP-ALV
64f5d9175c9adb00085d6807;32482-23-SP-CCE;1020.2023/0017994-5;Certificado de Conclusão;27806-23-SP-REF
64f5e18bc44ac1000803b569;32487-23-SP-CCE;1020.2023/0017509-5;Certificado de Conclusão;9118-21-SP-ALV
64f5ec0dcc7e8100083a8435;32491-23-SP-CCE;1020.2023/0017508-7;Certificado de Conclusão;461-20-SP-SAO
64f60142293406000854cffd;32497-23-SP-CCE;1020.2023/0017515-0;Certificado de Conclusão;10305-22-SP-ALV
64f61b55e6c7700008792eea;32505-23-SP-CCE;1020.2023/0017974-0;Certificado de Conclusão;3321-21-SP-ALV
64f6577f06dfd1000805560e;32518-23-SP-CCE;1020.2023/0018152-4;Certificado de Conclusão;7105-21-SP-ALV
64f728d00d628600081ed460;32527-23-SP-CCE;1020.2023/0018013-7;Certificado de Conclusão;8967-21-SP-ALV
64f72a94596f7c0008cb1f90;32528-23-SP-CCE;1020.2023/0017619-9;Certificado de Conclusão;8411-21-SP-ALV
64f7388e250a5e00088101ee;32536-23-SP-CCE;1020.2023/0018426-4;Certificado de Conclusão;1574-21-SP-NEW
64f7396cee5c7b0008737d71;32537-23-SP-CCE;1020.2023/0017621-0;Certificado de Conclusão;19929-22-SP-ALV
64f73d692b515a0008d93e76;32538-23-SP-CCE;1020.2023/0017622-9;Certificado de Conclusão; 4673-21-SP-ALV
64f7680b56a4f20008f5ed3a;32549-23-SP-CCE;1020.2023/0017626-1;Certificado de Conclusão;11756-22-SP-ALV
64f7b026cee2ca0008c1886b;32567-23-SP-CCE;1020.2023/0017712-8;Certificado de Conclusão;1974-21-SP-SAO
64f7c3b771ce3c0009ecffde;32568-23-SP-CCE;1020.2023/0019468-5;Certificado de Conclusão;21508-22-SP-ALV
64f87abaf5cc5a00087a0b58;32572-23-SP-CCE;1020.2023/0017987-2;Certificado de Conclusão;977-21-SP-SAO
64f88d951c97050008c48224;32584-23-SP-CCE;1020.2023/0017713-6;Certificado de Conclusão;2768-21-SP-ALV
64f8b33f93fc600008e6a816;32595-23-SP-CCE;1020.2023/0018014-5;Certificado de Conclusão;11974-22-SP-ALV
64f8b868ec2397000835ef25;32597-23-SP-CCE;1020.2023/0017856-6;Certificado de Conclusão;10010-22-SP-ALV
64f8c2488e260100083d2669;32601-23-SP-CCE;1020.2023/0018275-0;Certificado de Conclusão;14882-22-SP-ALV
64f8d5fe4d45c60008ed2607;32609-23-SP-CCE;1020.2023/0018283-0;Certificado de Conclusão;1007-21-SP-SAO
64f8de717564f80008455515;32613-23-SP-CCE;1020.2023/0017845-0;Certificado de Conclusão;31767-23-SP-ALV
64fc81d6d141260008c2dd9c;32653-23-SP-CCE;1020.2023/0017855-8;Certificado de Conclusão;1867-21-SP-SAO
64ff1914bd548b000859e9e7;32663-23-SP-CCE;1020.2023/0018284-9;Certificado de Conclusão;18420-22-SP-ALV
64ff1c5c9cccef0008af162e;32665-23-SP-CCE;1020.2023/0018278-4;Certificado de Conclusão;11746-22-SP-ALV
64ff20aa1879000008954460;32666-23-SP-CCE;1020.2023/0017857-4;Certificado de Conclusão;23149-22-SP-ALV
64ff341c9d85f900086ee7f5;32678-23-SP-CCE;1020.2023/0020038-3;Certificado de Conclusão;21358-22-SP-ALV
64ff54e2afca120008eccdf9;32688-23-SP-CCE;1020.2023/0018285-7;Certificado de Conclusão;3748-21-SP-ALV
64ff8735f9625d000859f8aa;32710-23-SP-CCE;1020.2023/0018401-9;Certificado de Conclusão;3673-21-SP-ALV
65005eee37fa4e0008267fe4;32719-23-SP-CCE;1020.2023/0018022-6;Certificado de Conclusão;3210-21-SP-ALV
650066835800360008a2122b;32722-23-SP-CCE;1020.2023/0018402-7;Certificado de Conclusão;2907-21-SP-ALV
6500a5e187ded40008890228;32739-23-SP-CCE;1020.2023/0018620-8;Certificado de Conclusão;8457-21-SP-ALV
6500a7df0cb64b000807c909;32741-23-SP-CCE;1020.2023/0018494-9;Certificado de Conclusão;7127-21-SP-ALV
6501a685d9d46c000835ddf5;32771-23-SP-CCE;1020.2023/0018616-0;Certificado de Conclusão;1346-21-SP-SAO
6501b60c5c41690008898667;32773-23-SP-CCE;1020.2023/0018506-6;Certificado de Conclusão;10940-22-SP-ALV
6502044719c02c000843f5f6;32799-23-SP-CCE;1020.2023/0018603-8;Certificado de Conclusão;7224-21-SP-ALV
650258b4ff81970008738847;32822-23-SP-CCE;1020.2023/0019165-1;Certificado de Conclusão;1486-21-SP-SAO
6503096f11f6210008d7971e;32828-23-SP-CCE;1020.2023/0018305-5;Certificado de Conclusão;15555-22-SP-ALV
650312dde04e320008454ee1;32829-23-SP-CCE;1020.2023/0018306-3;Certificado de Conclusão;15065-22-SP-ALV
65031cbf26aba30008d0ea60;32832-23-SP-CCE;1020.2023/0018925-8;Certificado de Conclusão;2298-21-SP-SAO
65032751cf26d30008a85b57;32835-23-SP-CCE;1020.2023/0018617-8;Certificado de Conclusão;4041-21-SP-ALV
65034063dff90000081064be;32844-23-SP-CCE;1020.2023/0019454-5;Certificado de Conclusão;4630-21-SP-ALV
650343a59de48400082ec927;32845-23-SP-CCE;1020.2023/0018621-6;Certificado de Conclusão;10727-22-SP-ALV
65034c104686fb0008592328;32850-23-SP-CCE;1020.2023/0018718-2;Certificado de Conclusão;488-20-SP-SAO
65034e3947541d0008c27106;32851-23-SP-CCE;1020.2023/0018430-2;Certificado de Conclusão;7932-21-SP-ALV
65035316d2c6730008166e41;32855-23-SP-CCE;1020.2023/0018622-4;Certificado de Conclusão;10709-22-SP-ALV
65035e5373ed0a0008341f5c;32861-23-SP-CCE;1020.2023/0018720-4;Certificado de Conclusão;11893-22-SP-ALV
6504980835d97f0008240a6e;32900-23-SP-CCE;1020.2023/0018726-3;Certificado de Conclusão;3663-21-SP-ALV
6504d6fc48a1e00008f48e38;32920-23-SP-CCE;1020.2023/0018943-6;Certificado de Conclusão;23813-22-SP-MOD
6508359379cb150008decf25;32939-23-SP-CCE;1020.2023/0018934-7;Certificado de Conclusão;24048-22-SP-ALV
650844cab302810008e616ec;32943-23-SP-CCE;1020.2023/0018937-1;Certificado de Conclusão;7044-21-SP-ALV
650848f04299200008e7b6b0;32944-23-SP-CCE;1020.2023/0018938-0;Certificado de Conclusão;12101-22-SP-ALV
6508712476d0e70008003285;32959-23-SP-CCE;1020.2023/0019043-4;Certificado de Conclusão;638-20-SP-SAO
6508912ccc52370008b437a4;32969-23-SP-CCE;1020.2023/0018544-9;Certificado de Conclusão;12185-22-SP-ALV
650899f073659800085d93fb;32972-23-SP-CCE;1020.2023/0018940-1;Certificado de Conclusão;15863-22-SP-ALV
6508a9ea1679640008898266;32978-23-SP-CCE;1020.2023/0018548-1;Certificado de Conclusão;10556-22-SP-ALV
6508adfef4b41c0008e18ed1;32981-23-SP-CCE;1020.2023/0018550-3;Certificado de Conclusão;5995-21-SP-ALV
6509bf285d5ba10008767a16;33008-23-SP-CCE;1020.2023/0018644-5;Certificado de Conclusão;4531-21-SP-ALV
6509c5f5d4ac7b00085c61fa;33012-23-SP-CCE;1020.2023/0018645-3;Certificado de Conclusão;7749-21-SP-ALV
650a01d9dcc346000890e852;33027-23-SP-CCE;1020.2023/0019373-5;Certificado de Conclusão;20172-22-SP-ALV
650aeb678fcb1d0008556bf6;33046-23-SP-CCE;1020.2023/0019167-8;Certificado de Conclusão;20279-22-SP-ALV
650b139015e6fe0008e87f0a;33060-23-SP-CCE;1020.2023/0018837-5;Certificado de Conclusão;29201-23-SP-REF
650b435fffa7250008bead9d;33068-23-SP-CCE;1020.2023/0018745-0;Certificado de Conclusão;6276-21-SP-ALV
650b5235c4b1cb0008db5011;33073-23-SP-CCE;1020.2023/0018747-6;Certificado de Conclusão;27576-23-SP-REF
650b547e94547b000818c297;33075-23-SP-CCE;1020.2023/0018749-2;Certificado de Conclusão;798-20-SP-SAO
650c50ed27dfc30008a99dcf;33090-23-SP-CCE;1020.2023/0019347-6;Certificado de Conclusão;23121-22-SP-ALV
650c5dc5524ad50008e8b8f7;33093-23-SP-CCE;1020.2023/0018868-5;Certificado de Conclusão;6285-21-SP-ALV
650c5debff0f3a0008d59f55;33094-23-SP-CCE;1020.2023/0019173-2;Certificado de Conclusão;15341-22-SP-ALV
650c619efc39a600080385f5;33095-23-SP-CCE;1020.2023/0018870-7;Certificado de Conclusão;7093-21-SP-ALV
650c7dc52b7ea30008ef7286;33104-23-SP-CCE;1020.2023/0019286-0;Certificado de Conclusão;10830-22-SP-ALV
650c8dd82d211d0008a06991;33108-23-SP-CCE;1020.2023/0019384-0;Certificado de Conclusão;4556-21-SP-ALV
650c97549a59320008ae0989;33111-23-SP-CCE;1020.2023/0019290-9;Certificado de Conclusão;14976-22-SP-ALV
650ca505696a4800083e84d9;33120-23-SP-CCE;1020.2023/0018964-9;Certificado de Conclusão;3 4 0 6 - 2 1 - S P - A L V
650db669f7eaf900080de671;33133-23-SP-CCE;1020.2023/0019478-2;Certificado de Conclusão;526-20-SP-SAO
650de5272a440e000804cba1;33147-23-SP-CCE;1020.2023/0019357-3;Certificado de Conclusão;18883-22-SP-ALV
6511abe5852bd00008c6120c;33180-23-SP-CCE;1020.2023/0019083-3;Certificado de Conclusão;8484-21-SP-ALV
6511c6794d48c6000815a276;33185-23-SP-CCE;1020.2023/0019458-8;Certificado de Conclusão;18564-22-SP-ALV
651244b97b442800083c3324;33206-23-SP-CCE;1020.2023/0020632-2;Certificado de Conclusão;2166-21-SP-NEW
6512d377f5ab570008005ba9;33211-23-SP-CCE;1020.2023/0019434-0;Certificado de Conclusão; 4115-21-SP-ALV
6512f81c01d21000088652a8;33225-23-SP-CCE;1020.2023/0019537-1;Certificado de Conclusão;30347-23-SP-REF
651309f79be11b00081a6796;33233-23-SP-CCE;1020.2023/0019196-1;Certificado de Conclusão;7996-21-SP-ALV
6513531e99be73000839118c;33260-23-SP-CCE;1020.2023/0019294-1;Certificado de Conclusão;10867-22-SP-ALV
65140c4aa7c1f40008bd39ae;33262-23-SP-CCE;1020.2023/0019541-0;Certificado de Conclusão;11378-22-SP-ALV
651429ee4fd4ad0008eab415;33266-23-SP-CCE;1020.2023/0019300-0;Certificado de Conclusão;4138-21-SP-ALV
651467542f9d8e0008e5ee69;33279-23-SP-CCE;1020.2023/0019648-3;Certificado de Conclusão;1982-21-SP-SAO
65149b74aa5a320008aedd2f;33291-23-SP-CCE;1020.2023/0019545-2;Certificado de Conclusão;1666-21-SP-SAO
6515940da546550008cd2526;33312-23-SP-CCE;1020.2023/0019385-9;Certificado de Conclusão;10579-22-SP-ALV
6515e5a66a2d3d0008ff894f;33332-23-SP-CCE;1020.2023/0019561-4;Certificado de Conclusão;12499-22-SP-ALV
6516e96b69748b000856da0d;33362-23-SP-CCE;1020.2023/0019842-7;Certificado de Conclusão;20358-22-SP-REF
6516f9e4da7d420008630c85;33368-23-SP-CCE;1020.2023/0020145-2;Certificado de Conclusão;19959-22-SP-ALV
65170f4d2a5c490008920802;33373-23-SP-CCE;1020.2023/0019839-7;Certificado de Conclusão;10948-22-SP-REF
65171291bd519f0008c350d6;33375-23-SP-CCE;1020.2023/0020041-3;Certificado de Conclusão;9625-21-SP-ALV
65171b33f462fc0008983ca3;33380-23-SP-CCE;1020.2023/0019480-4;Certificado de Conclusão;29514-23-SP-ALV
651739cff3d1170008370b66;33394-23-SP-CCE;1020.2023/0019485-5;Certificado de Conclusão;3831-21-SP-ALV
651abc83f1d2bf0008f30508;33412-23-SP-CCE;1020.2023/0019844-3;Certificado de Conclusão;15721-22-SP-ALV
651b02075bcefb0008041d79;33424-23-SP-CCE;1020.2023/0019846-0;Certificado de Conclusão;9380-21-SP-ALV
651b06bf00e6830008c9a52f;33429-23-SP-CCE;1020.2023/0019847-8;Certificado de Conclusão;23350-22-SP-ALV
651b0e9d4d683600080847fb;33430-23-SP-CCE;1020.2023/0019571-1;Certificado de Conclusão;19457-22-SP-ALV
651b1ede6b2b80000895630e;33434-23-SP-CCE;1020.2023/0019575-4;Certificado de Conclusão;1480-21-SP-SAO
651b2087bab1f400086b7c38;33436-23-SP-CCE;1020.2023/0020047-2;Certificado de Conclusão;1017-21-SP-SAO
651bf86d5d3de6000877ad35;33446-23-SP-CCE;1020.2023/0020050-2;Certificado de Conclusão;10096-22-SP-ALV
651c14b3212ee10008758a82;33450-23-SP-CCE;1020.2023/0020051-0;Certificado de Conclusão;13391-22-SP-ALV
651c48642dc3110008942dfa;33463-23-SP-CCE;1020.2023/0019694-7;Certificado de Conclusão;1194-21-SP-SAO
651d7d63eecd6e00083d1a12;33508-23-SP-CCE;1020.2023/0020063-4;Certificado de Conclusão;18004-22-SP-ALV
651d9ce871db990008e03b2c;33517-23-SP-CCE;1020.2023/0019692-0;Certificado de Conclusão;27-20-SP-SAO
651dae5e81117c00086432a3;33523-23-SP-CCE;1020.2023/0019696-3;Certificado de Conclusão; 9171-21-SP-ALV
651db4b011fa7b00086d112b;33524-23-SP-CCE;1020.2023/0020154-1;Certificado de Conclusão; 1257-21-SP-SAO
651dd8c4ee01c10008479c3c;33537-23-SP-CCE;1020.2023/0019853-2;Certificado de Conclusão;1781-21-SP-SAO
