id;np;cod_valid;template;text_button;link
6009ddffea70b60008c96bc6;1086-21-SP-SAO;lt7yr8zc;SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/6009ddffea70b60008c96bc6?template=SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/1086-21-SP-SAO/lt7yr8zc&title=Alvará&devolverDados=false
601dcc1075d45d0009fcb1f5;1239-21-SP-SAO;mqxneppp;SaopauloSP/alvara_aprovacao_execucao_edificacao_nova_v3.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/601dcc1075d45d0009fcb1f5?template=SaopauloSP/alvara_aprovacao_execucao_edificacao_nova_v3.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/1239-21-SP-SAO/mqxneppp&title=Alvará&devolverDados=false
602eb6c35e009000082dd7b4;1355-21-SP-SAO;tfr5j787;SaopauloSP/alvara_execucao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/602eb6c35e009000082dd7b4?template=SaopauloSP/alvara_execucao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/1355-21-SP-SAO/tfr5j787&title=Alvará&devolverDados=false
604ac355b6e822000844f43a;1732-21-SP-SAO;uj79pema;SaopauloSP/alvara_execucao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/604ac355b6e822000844f43a?template=SaopauloSP/alvara_execucao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/1732-21-SP-SAO/uj79pema&title=Alvará&devolverDados=false
6050e059db0d7d00083da351;1803-21-SP-SAO;nbm924w4;SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/6050e059db0d7d00083da351?template=SaopauloSP/alvara_aprovacao_edificacao_nova_v4.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/1803-21-SP-SAO/nbm924w4&title=Alvará&devolverDados=false
60819bafc8b71b000884de1e;2554-21-SP-DEM;e9qhx9jh;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60819bafc8b71b000884de1e?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/2554-21-SP-DEM/e9qhx9jh&title=Alvará&devolverDados=false
6081e1233d8ba700098ac9be;2577-21-SP-DEM;ewlr9c18;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/6081e1233d8ba700098ac9be?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/2577-21-SP-DEM/ewlr9c18&title=Alvará&devolverDados=false
60915e0594573600081321e6;2824-21-SP-DEM;r2aifa08;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60915e0594573600081321e6?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/2824-21-SP-DEM/r2aifa08&title=Alvará&devolverDados=false
60bfb1eb88fe480008faf3cf;3695-21-SP-DEM;jddjwyrh;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60bfb1eb88fe480008faf3cf?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/3695-21-SP-DEM/jddjwyrh&title=Alvará&devolverDados=false
60bfc05be1d4a10008b1fd7f;3699-21-SP-DEM;56i37r3n;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60bfc05be1d4a10008b1fd7f?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/3699-21-SP-DEM/56i37r3n&title=Alvará&devolverDados=false
60c22320d6bd47000934908a;3764-21-SP-DEM;qceag2ec;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60c22320d6bd47000934908a?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/3764-21-SP-DEM/qceag2ec&title=Alvará&devolverDados=false
60c79cafa500f30009f0ab77;3846-21-SP-DEM;w1bmv13d;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60c79cafa500f30009f0ab77?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/3846-21-SP-DEM/w1bmv13d&title=Alvará&devolverDados=false
60c7aa7c5ca1980008a90ca3;3854-21-SP-DEM;4xfmp6vf;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60c7aa7c5ca1980008a90ca3?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/3854-21-SP-DEM/4xfmp6vf&title=Alvará&devolverDados=false
60c7ba085dc2d90009fed231;3860-21-SP-DEM;a4q3vvlk;SaopauloSP/alvara_demolicao.html;Alvará;https://api.producao-sp.portaldolicenciamentosp.com.br/events/regrasPdf/print/60c7ba085dc2d90009fed231?template=SaopauloSP/alvara_demolicao.html&function=processComplete&type=url&validLink=https://www.portaldolicenciamentosp.com.br/consulta/process/view/saopaulosp/3860-21-SP-DEM/a4q3vvlk&title=Alvará&devolverDados=false
