n_protocolo;n_processo;data_comuniquese;coord_comuniquese;data_extracao
26727/2020;1020.2020/0007398-0;11/06/2021;GTEC;2024.06.03
26730/2021;1020.2021/0009294-3;10/08/2022;GTEC;2024.06.03
27569/2021;1020.2021/0007645-0;04/04/2024;GTEC;2024.06.03
27800/2020;1020.2020/0001497-5;20/09/2021;GTEC;2024.06.03
27918/2021;1020.2021/0008547-5;29/08/2023;GTEC;2024.06.03
28161/2020;1020.2020/0005679-1;25/02/2021;GTEC;2024.06.03
28242/2021;1020.2021/0008109-7;06/03/2023;GTEC;2024.06.03
28242/2021;1020.2021/0008109-7;13/02/2023;GTEC;2024.06.03
28498/2020;1020.2020/0005121-8;29/01/2021;GTEC;2024.06.03
28678/2020;1020.2020/0004848-9;15/01/2021;GTEC;2024.06.03
28726/2020;1020.2020/0002585-3;14/06/2021;GTEC;2024.06.03
29102/2021;1020.2021/0008555-6;04/05/2023;GTEC;2024.06.03
29102/2021;1020.2021/0008555-6;17/02/2023;GTEC;2024.06.03
29122/2020;1020.2020/0001701-0;09/09/2021;GTEC;2024.06.03
29122/2020;1020.2020/0001701-0;30/07/2021;GTEC;2024.06.03
29753/2020;1020.2020/0002312-5;06/04/2021;GTEC;2024.06.03
29907/2020;1020.2020/0004002-0;10/09/2021;GTEC;2024.06.03
30042/2020;1020.2020/0006363-1;19/03/2021;GTEC;2024.06.03
30196/2021;1020.2020/0002131-9;06/08/2021;GTEC;2024.06.03
302/2021;1020.2021/0004513-9;04/02/2022;GTEC;2024.06.03
30214/2022;1020.2022/0012391-3;28/05/2024;GTEC;2024.06.03
30626/2023;1020.2023/0016611-8;07/12/2023;GTEC;2024.06.03
30628/2020;1020.2020/0006254-6;11/03/2021;GTEC;2024.06.03
31000/2020;1020.2020/0002122-0;20/09/2021;GTEC;2024.06.03
31157/2023;1020.2023/0018438-8;07/03/2024;GTEC;2024.06.03
31157/2023;1020.2023/0018438-8;19/04/2024;GTEC;2024.06.03
31157/2023;1020.2023/0018438-8;22/03/2024;GTEC;2024.06.03
31202/2020;1020.2020/0001727-3;05/03/2021;GTEC;2024.06.03
31202/2020;1020.2020/0001727-3;16/11/2023;GTEC;2024.06.03
31310/2021;1020.2021/0009922-0;05/10/2023;GTEC;2024.06.03
31310/2021;1020.2021/0009922-0;11/12/2023;GTEC;2024.06.03
31609/2020;1020.2020/0002590-0;15/10/2021;GTEC;2024.06.03
31759/2023;1020.2023/0017733-0;18/03/2024;GTEC;2024.06.03
31759/2023;1020.2023/0017733-0;20/03/2024;GTEC;2024.06.03
31977/2021;1020.2021/0012512-4;24/02/2023;GTEC;2024.06.03
31977/2021;1020.2021/0012512-4;30/03/2023;GTEC;2024.06.03
31977/2021;1020.2021/0012512-4;31/03/2023;GTEC;2024.06.03
3204/2022;1020.2020/0004510-2;04/05/2022;GTEC;2024.06.03
3210/2022;1020.2022/0001098-1;02/02/2023;GTEC;2024.06.03
32361/2021;1020.2020/0002583-7;21/02/2022;GTEC;2024.06.03
32372/2021;1020.2021/0009926-3;02/03/2023;GTEC;2024.06.03
32372/2021;1020.2021/0009926-3;16/12/2022;GTEC;2024.06.03
32372/2021;1020.2021/0009926-3;26/08/2022;GTEC;2024.06.03
32427/2020;1020.2020/0001678-1;10/05/2021;GTEC;2024.06.03
32441/2021;1020.2021/0015429-9;04/10/2023;GTEC;2024.06.03
32513/2020;1020.2020/0002114-9;17/06/2021;GTEC;2024.06.03
32513/2020;1020.2020/0002114-9;22/03/2022;GTEC;2024.06.03
3259/2022;1020.2020/0001152-6;03/03/2022;GTEC;2024.06.03
3259/2022;1020.2020/0001152-6;26/01/2022;GTEC;2024.06.03
32599/2020;1020.2020/0002231-5;22/11/2023;GTEC;2024.06.03
32761/2023;1020.2023/0018578-3;17/05/2024;GTEC;2024.06.03
32762/2021;1020.2021/0015968-1;10/11/2023;GTEC;2024.06.03
3313/2022;1020.2020/0005679-1;11/05/2022;GTEC;2024.06.03
3313/2022;1020.2020/0005679-1;27/01/2022;GTEC;2024.06.03
3313/2022;1020.2020/0005679-1;29/04/2024;GTEC;2024.06.03
33202/2021;1020.2021/0011285-5;07/07/2023;GTEC;2024.06.03
3367/2022;1020.2020/0000066-4;07/07/2022;GTEC;2024.06.03
33946/2020;1020.2020/0002107-6;05/05/2021;GTEC;2024.06.03
34004/2023;1020.2023/0018892-8;05/04/2024;GTEC;2024.06.03
3412/2022;1020.2020/0000817-7;09/05/2022;GTEC;2024.06.03
3412/2022;1020.2020/0000817-7;31/03/2022;GTEC;2024.06.03
3448/2022;1020.2020/0002299-4;09/04/2024;GTEC;2024.06.03
3448/2022;1020.2020/0002299-4;26/04/2024;GTEC;2024.06.03
34601/2023;1020.2023/0018999-1;18/04/2024;GTEC;2024.06.03
34601/2023;1020.2023/0018999-1;28/03/2024;GTEC;2024.06.03
34654/2020;1020.2020/0008849-9;16/05/2022;GTEC;2024.06.03
34655/2020;1020.2020/0002956-5;01/07/2021;GTEC;2024.06.03
34681/2021;1020.2021/0011476-9;17/02/2023;GTEC;2024.06.03
3483/2022;1020.2020/0000035-4;24/01/2022;GTEC;2024.06.03
34915/2021;1020.2021/0011480-7;03/02/2022;GTEC;2024.06.03
34915/2021;1020.2021/0011480-7;08/09/2022;GTEC;2024.06.03
34915/2021;1020.2021/0011480-7;10/12/2021;GTEC;2024.06.03
34915/2021;1020.2021/0011480-7;15/03/2022;GTEC;2024.06.03
34915/2021;1020.2021/0011480-7;25/07/2022;GTEC;2024.06.03
35011/2020;1020.2020/0002957-3;13/04/2021;GTEC;2024.06.03
35064/2021;1020.2020/0004506-4;17/02/2022;GTEC;2024.06.03
35091/2021;1020.2021/0012843-3;05/10/2023;GTEC;2024.06.03
35091/2021;1020.2021/0012843-3;08/01/2024;GTEC;2024.06.03
35091/2021;1020.2021/0012843-3;08/11/2023;GTEC;2024.06.03
35091/2021;1020.2021/0012843-3;14/12/2023;GTEC;2024.06.03
35121/2020;1020.2020/0002156-4;16/06/2021;GTEC;2024.06.03
35414/2021;1020.2021/0011292-8;14/07/2023;GTEC;2024.06.03
35414/2021;1020.2021/0011292-8;25/05/2023;GTEC;2024.06.03
35493/2020;1020.2020/0004850-0;14/09/2021;GTEC;2024.06.03
35493/2020;1020.2020/0004850-0;18/01/2021;GTEC;2024.06.03
3552/2022;1020.2020/0000809-6;03/02/2022;GTEC;2024.06.03
3554/2022;1020.2020/0007842-6;02/02/2022;GTEC;2024.06.03
35752/2021;1020.2021/0011289-8;09/02/2023;GTEC;2024.06.03
35801/2020;1020.2020/0005148-0;12/02/2021;GTEC;2024.06.03
35816/2022;1020.2020/0013251-0;14/06/2023;GTEC;2024.06.03
35816/2022;1020.2020/0013251-0;17/07/2023;GTEC;2024.06.03
35936/2021;1020.2021/0015967-3;20/12/2023;GTEC;2024.06.03
36383/2020;1020.2020/0007671-7;02/07/2021;GTEC;2024.06.03
36402/2020;1020.2020/0012796-6;30/11/2023;GTEC;2024.06.03
36470/2020;1020.2020/0002354-0;10/09/2021;GTEC;2024.06.03
36590/2020;1020.2020/0005810-7;03/03/2021;GTEC;2024.06.03
36631/2021;1020.2020/0004247-2;12/08/2022;GTEC;2024.06.03
36632/2021;1020.2020/0004246-4;06/09/2022;GTEC;2024.06.03
36632/2021;1020.2020/0004246-4;12/08/2022;GTEC;2024.06.03
36656/2021;1020.2020/0000470-8;14/11/2023;GTEC;2024.06.03
3667/2021;1020.2021/0002041-1;01/02/2024;GTEC;2024.06.03
36730/2021;1020.2020/0000816-9;10/08/2022;GTEC;2024.06.03
36730/2021;1020.2020/0000816-9;21/07/2022;GTEC;2024.06.03
36780/2021;1020.2020/0005118-8;26/07/2022;GTEC;2024.06.03
36837/2021;1020.2020/0001679-0;13/07/2022;GTEC;2024.06.03
36837/2021;1020.2020/0001679-0;16/02/2024;GTEC;2024.06.03
36837/2021;1020.2020/0001679-0;18/05/2023;GTEC;2024.06.03
36837/2021;1020.2020/0001679-0;21/03/2024;GTEC;2024.06.03
36933/2020;1020.2020/0005111-0;20/01/2021;GTEC;2024.06.03
36962/2021;1020.2020/0003451-8;03/01/2022;GTEC;2024.06.03
36962/2021;1020.2020/0003451-8;26/11/2021;GTEC;2024.06.03
36970/2021;1020.2020/0007224-0;21/02/2022;GTEC;2024.06.03
3698/2020;1020.2020/0005484-5;17/02/2021;GTEC;2024.06.03
36994/2021;1020.2020/0003454-2;19/11/2021;GTEC;2024.06.03
36994/2021;1020.2020/0003454-2;22/09/2021;GTEC;2024.06.03
37056/2020;1020.2020/0011761-8;01/12/2023;GTEC;2024.06.03
37056/2020;1020.2020/0011761-8;27/11/2023;GTEC;2024.06.03
37134/2022;1020.2020/0002590-0;27/07/2022;GTEC;2024.06.03
37134/2022;1020.2020/0002590-0;31/08/2022;GTEC;2024.06.03
37186/2020;1020.2020/0005813-1;04/03/2021;GTEC;2024.06.03
37238/2021;1020.2021/0011443-2;13/05/2024;GTEC;2024.06.03
37238/2021;1020.2021/0011443-2;15/04/2024;GTEC;2024.06.03
37238/2021;1020.2021/0011443-2;20/05/2024;GTEC;2024.06.03
37289/2020;1020.2020/0007246-0;04/06/2021;GTEC;2024.06.03
3731/2021;1020.2021/0001139-0;13/05/2024;GTEC;2024.06.03
37336/2020;1020.2020/0002962-0;01/09/2021;GTEC;2024.06.03
37336/2020;1020.2020/0002962-0;28/07/2021;GTEC;2024.06.03
37502/2022;1020.2022/0017826-2;09/05/2024;GTEC;2024.06.03
37678/2021;1020.2021/0013159-0;03/02/2023;GTEC;2024.06.03
37678/2021;1020.2021/0013159-0;06/03/2023;GTEC;2024.06.03
37678/2021;1020.2021/0013159-0;19/05/2023;GTEC;2024.06.03
37678/2021;1020.2021/0013159-0;25/07/2023;GTEC;2024.06.03
3779/2020;1020.2020/0005485-3;17/02/2021;GTEC;2024.06.03
37938/2020;1020.2020/0004507-2;05/08/2021;GTEC;2024.06.03
37938/2020;1020.2020/0004507-2;17/09/2021;GTEC;2024.06.03
3826/2021;1020.2021/0004519-8;15/07/2022;GTEC;2024.06.03
3826/2021;1020.2021/0004519-8;19/08/2022;GTEC;2024.06.03
3826/2021;1020.2021/0004519-8;23/08/2022;GTEC;2024.06.03
3826/2021;1020.2021/0004519-8;23/09/2022;GTEC;2024.06.03
3830/2021;1020.2021/0004521-0;14/07/2022;GTEC;2024.06.03
3830/2021;1020.2021/0004521-0;15/08/2022;GTEC;2024.06.03
3835/2021;1020.2021/0004520-1;15/07/2022;GTEC;2024.06.03
38454/2020;1020.2020/0003084-9;05/08/2021;GTEC;2024.06.03
38584/2021;1020.2021/0012118-8;16/03/2022;GTEC;2024.06.03
38584/2021;1020.2021/0012118-8;20/10/2021;GTEC;2024.06.03
38973/2021;1020.2021/0012374-1;11/10/2023;GTEC;2024.06.03
39204/2022;1020.2020/0015253-7;12/06/2023;GTEC;2024.06.03
39204/2022;1020.2020/0015253-7;17/07/2023;GTEC;2024.06.03
39204/2022;1020.2020/0015253-7;19/07/2023;GTEC;2024.06.03
39204/2022;1020.2020/0015253-7;29/08/2023;GTEC;2024.06.03
39263/2021;1020.2020/0005138-2;01/09/2022;GTEC;2024.06.03
39263/2021;1020.2020/0005138-2;10/08/2022;GTEC;2024.06.03
39263/2021;1020.2020/0005138-2;22/06/2022;GTEC;2024.06.03
39263/2021;1020.2020/0005138-2;22/08/2022;GTEC;2024.06.03
39346/2020;1020.2020/0005491-8;18/02/2021;GTEC;2024.06.03
39501/2023;1020.2023/0004534-5;02/01/2024;GTEC;2024.06.03
39501/2023;1020.2023/0004534-5;08/01/2024;GTEC;2024.06.03
39501/2023;1020.2023/0004534-5;29/11/2023;GTEC;2024.06.03
39528/2021;1020.2020/0002588-8;16/09/2022;GTEC;2024.06.03
39528/2021;1020.2020/0002588-8;17/08/2022;GTEC;2024.06.03
39690/2021;1020.2021/0015969-0;25/04/2024;GTEC;2024.06.03
39748/2020;1020.2020/0005490-0;17/06/2021;GTEC;2024.06.03
39748/2020;1020.2020/0005490-0;18/02/2021;GTEC;2024.06.03
40038/2023;1020.2021/0010544-1;19/01/2024;GTEC;2024.06.03
40105/2021;1020.2020/0001769-9;03/01/2024;GTEC;2024.06.03
40129/2023;1020.2022/0004566-1;08/03/2024;GTEC;2024.06.03
40242/2020;1020.2020/0004849-7;18/01/2021;GTEC;2024.06.03
40409/2021;1020.2021/0014327-0;08/03/2022;GTEC;2024.06.03
40588/2020;1020.2020/0005138-2;04/02/2021;GTEC;2024.06.03
40600/2021;1020.2021/0012514-0;28/07/2023;GTEC;2024.06.03
40600/2021;1020.2021/0012514-0;30/08/2023;GTEC;2024.06.03
40889/2021;1020.2020/0005810-7;06/01/2022;GTEC;2024.06.03
4101/2020;1020.2020/0005483-7;16/02/2021;GTEC;2024.06.03
41010/2020;1020.2020/0008286-5;09/02/2022;GTEC;2024.06.03
41039/2020;1020.2020/0004506-4;05/04/2021;GTEC;2024.06.03
4110/2022;1020.2020/0006261-9;12/04/2024;GTEC;2024.06.03
4110/2022;1020.2020/0006261-9;18/08/2022;GTEC;2024.06.03
4110/2022;1020.2020/0006261-9;30/05/2023;GTEC;2024.06.03
41176/2020;1020.2020/0005487-0;18/02/2021;GTEC;2024.06.03
41202/2020;1020.2020/0006941-9;16/04/2021;GTEC;2024.06.03
4159/2022;1020.2020/0007847-7;05/05/2022;GTEC;2024.06.03
41666/2020;1020.2020/0003517-4;20/08/2021;GTEC;2024.06.03
41816/2020;1020.2020/0004852-7;03/08/2021;GTEC;2024.06.03
41816/2020;1020.2020/0004852-7;20/01/2021;GTEC;2024.06.03
41959/2020;1020.2020/0004847-0;16/07/2021;GTEC;2024.06.03
42390/2020;1020.2020/0004856-0;20/01/2021;GTEC;2024.06.03
42487/2021;1020.2021/0013751-3;13/07/2023;GTEC;2024.06.03
42487/2021;1020.2021/0013751-3;26/05/2023;GTEC;2024.06.03
42701/2021;1020.2021/0013535-9;18/04/2024;GTEC;2024.06.03
42886/2020;1020.2020/0007842-6;18/08/2021;GTEC;2024.06.03
42936/2020;1020.2020/0006942-7;16/04/2021;GTEC;2024.06.03
42952/2022;1020.2020/0008846-4;03/04/2023;GTEC;2024.06.03
42952/2022;1020.2020/0008846-4;11/05/2023;GTEC;2024.06.03
42952/2022;1020.2020/0008846-4;18/05/2023;GTEC;2024.06.03
43268/2020;1020.2020/0008629-1;07/07/2022;GTEC;2024.06.03
43268/2020;1020.2020/0008629-1;11/08/2022;GTEC;2024.06.03
43268/2020;1020.2020/0008629-1;29/04/2022;GTEC;2024.06.03
43649/2020;1020.2020/0004851-9;18/01/2021;GTEC;2024.06.03
43721/2020;1020.2020/0003453-4;07/07/2021;GTEC;2024.06.03
43750/2020;1020.2020/0013078-9;05/09/2023;GTEC;2024.06.03
43750/2020;1020.2020/0013078-9;18/10/2023;GTEC;2024.06.03
43771/2022;1020.2020/0008850-2;21/12/2022;GTEC;2024.06.03
43771/2022;1020.2020/0008850-2;24/07/2023;GTEC;2024.06.03
43771/2022;1020.2020/0008850-2;24/10/2022;GTEC;2024.06.03
43844/2020;1020.2020/0008627-5;10/05/2022;GTEC;2024.06.03
43844/2020;1020.2020/0008627-5;29/04/2022;GTEC;2024.06.03
43863/2020;1020.2020/0003448-8;11/11/2021;GTEC;2024.06.03
43863/2020;1020.2020/0003448-8;13/09/2021;GTEC;2024.06.03
43979/2021;1020.2020/0000811-8;15/10/2021;GTEC;2024.06.03
43979/2021;1020.2020/0000811-8;26/10/2021;GTEC;2024.06.03
44165/2020;1020.2020/0005486-1;17/02/2021;GTEC;2024.06.03
44365/2021;1020.2020/0005677-5;18/07/2022;GTEC;2024.06.03
44399/2020;1020.2020/0008844-8;12/05/2022;GTEC;2024.06.03
44399/2020;1020.2020/0008844-8;22/07/2022;GTEC;2024.06.03
4453/2021;1020.2021/0001143-9;10/05/2024;GTEC;2024.06.03
44570/2020;1020.2020/0005141-2;05/02/2021;GTEC;2024.06.03
44576/2021;1020.2021/0017521-0;27/03/2024;GTEC;2024.06.03
44624/2020;1020.2020/0005489-6;18/02/2021;GTEC;2024.06.03
44625/2020;1020.2020/0011005-2;02/08/2023;GTEC;2024.06.03
44625/2020;1020.2020/0011005-2;04/12/2023;GTEC;2024.06.03
44625/2020;1020.2020/0011005-2;06/09/2023;GTEC;2024.06.03
44625/2020;1020.2020/0011005-2;07/07/2023;GTEC;2024.06.03
44625/2020;1020.2020/0011005-2;13/11/2023;GTEC;2024.06.03
44625/2020;1020.2020/0011005-2;16/06/2023;GTEC;2024.06.03
44625/2020;1020.2020/0011005-2;16/10/2023;GTEC;2024.06.03
44652/2020;1020.2020/0005140-4;05/02/2021;GTEC;2024.06.03
44652/2020;1020.2020/0005140-4;05/04/2021;GTEC;2024.06.03
44727/2020;1020.2020/0003515-8;03/08/2021;GTEC;2024.06.03
44907/2021;1020.2021/0016327-1;02/10/2023;GTEC;2024.06.03
45017/2020;1020.2020/0008282-2;09/11/2022;GTEC;2024.06.03
45017/2020;1020.2020/0008282-2;16/12/2022;GTEC;2024.06.03
45059/2020;1020.2020/0004854-3;19/01/2021;GTEC;2024.06.03
45166/2022;1020.2020/0004507-2;06/04/2023;GTEC;2024.06.03
45365/2020;1020.2021/0001419-5;07/06/2023;GTEC;2024.06.03
45365/2020;1020.2021/0001419-5;19/05/2023;GTEC;2024.06.03
45365/2020;1020.2021/0001419-5;24/02/2023;GTEC;2024.06.03
45385/2020;1020.2020/0003087-3;15/07/2021;GTEC;2024.06.03
45410/2020;1020.2020/0003514-0;03/08/2021;GTEC;2024.06.03
45457/2021;1020.2020/0006937-0;28/06/2022;GTEC;2024.06.03
45561/2020;1020.2020/0007245-2;04/06/2021;GTEC;2024.06.03
45561/2020;1020.2020/0007245-2;10/08/2021;GTEC;2024.06.03
45590/2020;1020.2020/0003750-9;23/07/2021;GTEC;2024.06.03
45606/2020;1020.2020/0005494-2;19/02/2021;GTEC;2024.06.03
45614/2020;1020.2020/0008140-0;06/12/2021;GTEC;2024.06.03
45742/2021;1020.2021/0014330-0;02/02/2023;GTEC;2024.06.03
45752/2021;1020.2020/0004852-7;03/10/2022;GTEC;2024.06.03
45752/2021;1020.2020/0004852-7;25/07/2022;GTEC;2024.06.03
45752/2021;1020.2020/0004852-7;26/07/2023;GTEC;2024.06.03
45827/2023;1020.2020/0011385-0;11/01/2024;GTEC;2024.06.03
45884/2022;1020.2020/0008849-9;08/12/2022;GTEC;2024.06.03
45884/2022;1020.2020/0008849-9;28/09/2022;GTEC;2024.06.03
45945/2020;1020.2020/0007845-0;18/08/2021;GTEC;2024.06.03
46022/2020;1020.2020/0004142-5;09/05/2024;GTEC;2024.06.03
46058/2020;1020.2020/0005819-0;09/03/2021;GTEC;2024.06.03
46154/2020;1020.2020/0007670-9;28/06/2021;GTEC;2024.06.03
46434/2022;1020.2022/0002146-0;04/10/2022;GTEC;2024.06.03
4650/2022;1020.2020/0005142-0;02/02/2022;GTEC;2024.06.03
46599/2020;1020.2020/0004126-3;30/04/2021;GTEC;2024.06.03
46604/2020;1020.2020/0007847-7;19/08/2021;GTEC;2024.06.03
4661/2022;1020.2020/0011489-9;03/02/2022;GTEC;2024.06.03
46655/2020;1020.2020/0003745-2;21/03/2023;GTEC;2024.06.03
46661/2020;1020.2020/0004125-5;30/04/2021;GTEC;2024.06.03
4667/2022;1020.2020/0005683-0;15/06/2023;GTEC;2024.06.03
46684/2020;1020.2020/0007675-0;14/07/2021;GTEC;2024.06.03
46698/2020;1020.2020/0008851-0;07/06/2022;GTEC;2024.06.03
46698/2020;1020.2020/0008851-0;16/08/2022;GTEC;2024.06.03
4671/2022;1020.2020/0007399-8;08/09/2022;GTEC;2024.06.03
4679/2021;1020.2021/0001138-2;25/04/2024;GTEC;2024.06.03
46791/2020;1020.2020/0003751-7;14/07/2021;GTEC;2024.06.03
46863/2020;1020.2020/0008852-9;21/06/2022;GTEC;2024.06.03
46871/2020;1020.2020/0005116-1;21/01/2021;GTEC;2024.06.03
46889/2021;1020.2020/0000285-3;07/10/2022;GTEC;2024.06.03
46889/2021;1020.2020/0000285-3;16/12/2022;GTEC;2024.06.03
46889/2021;1020.2020/0000285-3;28/07/2022;GTEC;2024.06.03
46937/2023;1020.2023/0023078-9;01/12/2023;GTEC;2024.06.03
46937/2023;1020.2023/0023078-9;13/12/2023;GTEC;2024.06.03
46944/2021;1020.2020/0000226-8;06/12/2021;GTEC;2024.06.03
46944/2021;1020.2020/0000226-8;18/10/2021;GTEC;2024.06.03
46944/2021;1020.2020/0000226-8;19/11/2021;GTEC;2024.06.03
46958/2021;1020.2020/0006364-0;17/08/2022;GTEC;2024.06.03
46979/2021;1020.2021/0018340-0;03/10/2022;GTEC;2024.06.03
46994/2020;1020.2020/0007676-8;14/07/2021;GTEC;2024.06.03
47027/2021;1020.2021/0016785-4;26/03/2024;GTEC;2024.06.03
47057/2020;1020.2020/0004255-3;21/01/2021;GTEC;2024.06.03
47057/2020;1020.2020/0004255-3;27/01/2022;GTEC;2024.06.03
47187/2020;1020.2020/0005123-4;02/02/2021;GTEC;2024.06.03
47378/2020;1020.2020/0008137-0;03/12/2021;GTEC;2024.06.03
47378/2020;1020.2020/0008137-0;14/12/2021;GTEC;2024.06.03
47389/2021;1020.2020/0004853-5;14/06/2022;GTEC;2024.06.03
47389/2021;1020.2020/0004853-5;21/06/2022;GTEC;2024.06.03
47479/2020;1020.2020/0004130-1;22/09/2021;GTEC;2024.06.03
47479/2020;1020.2020/0004130-1;22/11/2021;GTEC;2024.06.03
47536/2020;1020.2020/0004504-8;30/08/2021;GTEC;2024.06.03
47639/2022;1020.2021/0001652-0;31/05/2023;GTEC;2024.06.03
47674/2021;1020.2020/0004848-9;01/11/2022;GTEC;2024.06.03
47674/2021;1020.2020/0004848-9;23/08/2022;GTEC;2024.06.03
47674/2021;1020.2020/0004848-9;28/09/2022;GTEC;2024.06.03
47744/2020;1020.2020/0006263-5;19/03/2021;GTEC;2024.06.03
47836/2020;1020.2020/0004253-7;13/09/2021;GTEC;2024.06.03
47842/2021;1020.2021/0014872-8;23/02/2022;GTEC;2024.06.03
47938/2020;1020.2020/0012081-3;07/06/2021;GTEC;2024.06.03
47953/2020;1020.2020/0004128-0;19/11/2021;GTEC;2024.06.03
47953/2020;1020.2020/0004128-0;22/09/2021;GTEC;2024.06.03
47980/2020;1020.2020/0004503-0;16/07/2021;GTEC;2024.06.03
48116/2021;1020.2021/0014874-4;01/07/2022;GTEC;2024.06.03
48116/2021;1020.2021/0014874-4;15/09/2022;GTEC;2024.06.03
48244/2021;1020.2021/0014983-0;05/01/2024;GTEC;2024.06.03
48244/2021;1020.2021/0014983-0;06/07/2023;GTEC;2024.06.03
48244/2021;1020.2021/0014983-0;11/04/2024;GTEC;2024.06.03
48244/2021;1020.2021/0014983-0;26/02/2024;GTEC;2024.06.03
48311/2020;1020.2020/0007677-6;15/07/2021;GTEC;2024.06.03
48337/2023;1020.2023/0025521-8;26/03/2024;GTEC;2024.06.03
48383/2020;1020.2020/0005124-2;02/02/2021;GTEC;2024.06.03
48425/2020;1020.2020/0011490-2;18/01/2024;GTEC;2024.06.03
4852/2022;1020.2020/0005122-6;21/05/2024;GTEC;2024.06.03
48631/2020;1020.2020/0006365-8;25/03/2021;GTEC;2024.06.03
48645/2020;1020.2020/0005120-0;28/01/2021;GTEC;2024.06.03
48685/2023;1020.2023/0025377-0;02/02/2024;GTEC;2024.06.03
48711/2020;1020.2020/0007673-3;08/07/2021;GTEC;2024.06.03
48928/2020;1020.2020/0011497-0;23/01/2024;GTEC;2024.06.03
48928/2020;1020.2020/0011497-0;23/02/2024;GTEC;2024.06.03
48941/2023;1020.2023/0025152-2;05/02/2024;GTEC;2024.06.03
48972/2020;1020.2020/0006364-0;19/03/2021;GTEC;2024.06.03
48988/2021;1020.2020/0000808-8;13/01/2022;GTEC;2024.06.03
48988/2021;1020.2020/0000808-8;17/03/2022;GTEC;2024.06.03
49025/2021;1020.2020/0005487-0;06/12/2021;GTEC;2024.06.03
49025/2021;1020.2020/0005487-0;11/11/2021;GTEC;2024.06.03
49081/2021;1020.2020/0007405-6;11/08/2022;GTEC;2024.06.03
49081/2021;1020.2020/0007405-6;29/09/2022;GTEC;2024.06.03
49115/2023;1020.2023/0029168-0;16/02/2024;GTEC;2024.06.03
49281/2020;1020.2020/0006261-9;17/03/2021;GTEC;2024.06.03
49322/2022;1020.2020/0009256-9;23/02/2023;GTEC;2024.06.03
49322/2022;1020.2020/0009256-9;31/03/2023;GTEC;2024.06.03
49362/2020;1020.2020/0005817-4;05/04/2021;GTEC;2024.06.03
49362/2020;1020.2020/0005817-4;08/03/2021;GTEC;2024.06.03
49518/2020;1020.2020/0006368-2;05/04/2021;GTEC;2024.06.03
49518/2020;1020.2020/0006368-2;22/07/2021;GTEC;2024.06.03
49629/2020;1020.2020/0008283-0;05/01/2022;GTEC;2024.06.03
49629/2020;1020.2020/0008283-0;30/08/2022;GTEC;2024.06.03
49823/2020;1020.2020/0004003-8;19/04/2022;GTEC;2024.06.03
49883/2021;1020.2020/0005120-0;10/10/2022;GTEC;2024.06.03
49885/2021;1020.2020/0003749-5;29/08/2023;GTEC;2024.06.03
49931/2020;1020.2020/0004000-3;03/05/2023;GTEC;2024.06.03
49931/2020;1020.2020/0004000-3;17/02/2022;GTEC;2024.06.03
49931/2020;1020.2020/0004000-3;19/10/2021;GTEC;2024.06.03
49954/2022;1020.2020/0011063-0;08/03/2023;GTEC;2024.06.03
49955/2021;1020.2020/0001700-1;10/10/2022;GTEC;2024.06.03
49977/2020;1020.2020/0006367-4;05/04/2021;GTEC;2024.06.03
49977/2020;1020.2020/0006367-4;22/07/2021;GTEC;2024.06.03
50012/2021;1020.2020/0006258-9;10/10/2022;GTEC;2024.06.03
50051/2020;1020.2020/0006259-7;16/03/2021;GTEC;2024.06.03
50077/2021;1020.2021/0016721-8;10/04/2024;GTEC;2024.06.03
50126/2020;1020.2020/0008143-5;13/09/2021;GTEC;2024.06.03
50418/2020;1020.2020/0006366-6;25/03/2021;GTEC;2024.06.03
50418/2020;1020.2020/0006366-6;29/07/2021;GTEC;2024.06.03
50440/2021;1020.2020/0005141-2;11/04/2024;GTEC;2024.06.03
50440/2021;1020.2020/0005141-2;16/05/2024;GTEC;2024.06.03
5061/2022;1020.2021/0004515-5;08/02/2022;GTEC;2024.06.03
5061/2022;1020.2021/0004515-5;09/05/2022;GTEC;2024.06.03
5061/2022;1020.2021/0004515-5;09/06/2022;GTEC;2024.06.03
5061/2022;1020.2021/0004515-5;31/03/2022;GTEC;2024.06.03
50651/2020;1020.2020/0003998-6;12/07/2021;GTEC;2024.06.03
50817/2020;1020.2020/0006370-4;05/04/2021;GTEC;2024.06.03
50964/2020;1020.2020/0005673-2;22/02/2021;GTEC;2024.06.03
51017/2020;1020.2020/0005145-5;09/02/2021;GTEC;2024.06.03
51103/2020;1020.2020/0005118-8;26/01/2021;GTEC;2024.06.03
51359/2021;1020.2020/0002969-7;17/11/2022;GTEC;2024.06.03
51359/2021;1020.2020/0002969-7;24/10/2022;GTEC;2024.06.03
51404/2020;1020.2020/0006372-0;03/09/2021;GTEC;2024.06.03
51404/2020;1020.2020/0006372-0;22/11/2021;GTEC;2024.06.03
5144/2021;1020.2021/0003743-8;18/08/2023;GTEC;2024.06.03
5144/2021;1020.2021/0003743-8;23/11/2023;GTEC;2024.06.03
51516/2020;1020.2020/0005115-3;21/01/2021;GTEC;2024.06.03
51679/2020;1020.2020/0007678-4;20/07/2021;GTEC;2024.06.03
51772/2020;1020.2020/0007672-5;02/07/2021;GTEC;2024.06.03
51838/2020;1020.2020/0007239-8;05/05/2021;GTEC;2024.06.03
51838/2020;1020.2020/0007239-8;22/07/2021;GTEC;2024.06.03
