dt_abertura,n_processos,n_protocolo,assunto,aditivo,tipo_requerimento,competencia,unidade,status
2013-04-25 15:26:01,2013-0.119.643-2,8331-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-04-25 15:29:34,2013-0.119.654-8,8334-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-04-26 16:45:03,2013-0.121.461-9,6340-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-04-30 10:27:14,2013-0.123.372-9,7669-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-04-30 11:27:28,2013-0.123.587-0,8607-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Processo Físico
2013-05-02 12:14:57,2013-0.125.198-0,6940-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Processo Físico
2013-05-08 09:22:22,2013-0.131.185-1,8276-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Processo Físico
2013-05-09 14:09:35,2013-0.133.543-2,8240-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-05-09 14:30:20,2013-0.133.613-7,8399-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Processo Físico
2013-05-09 15:34:53,2013-0.133.932-2,8326-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Processo Físico
2013-05-10 12:03:35,2013-0.134.855-0,8971-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Processo Físico
2013-05-13 15:32:34,2013-0.136.905-1,5839-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,PARHIS-G,Processo Físico
2013-05-13 15:36:25,2013-0.136.917-5,7527-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-05-15 11:40:20,2013-0.139.331-9,9088-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-05-15 11:49:41,2013-0.139.358-0,5636-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Processo Físico
2013-05-15 11:55:16,2013-0.139.371-8,9195-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Processo Físico
2013-05-16 12:06:13,2013-0.140.826-0,8750-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-05-16 13:41:39,2013-0.141.087-6,9268-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-05-17 14:55:23,2013-0.142.710-8,9486-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-05-18 12:01:40,2013-0.143.045-1,6813-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Processo Físico
2013-05-18 12:39:08,2013-0.143.079-6,6831-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-05-21 12:05:44,2013-0.145.271-4,9552-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Processo Físico
2013-05-23 15:16:24,2013-0.148.675-9,9675-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-05-25 12:04:39,2013-0.150.420-0,9670-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-05-28 15:17:55,2013-0.152.820-6,10053-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-05-28 15:19:18,2013-0.152.833-8,9936-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-06-06 12:58:36,2013-0.160.203-1,9625-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,PARHIS-G,Processo Físico
2013-06-19 09:24:23,2013-0.172.766-7,11749-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Cancelado
2013-06-19 12:02:28,2013-0.173.203-2,10935-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-07-02 12:03:10,2013-0.186.322-6,12252-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-07-04 10:24:19,2013-0.189.705-8,11756-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-07-24 12:33:53,2013-0.208.465-4,13442-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-07-26 10:39:40,2013-0.210.882-0,11753-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-08-06 12:25:07,2013-0.221.907-0,14701-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2013-09-10 12:45:11,2013-0.261.803-9,17341-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,PARHIS-G,Em Análise
2014-05-19 09:16:46,2014-0.138.992-5,26407-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2014-05-28 12:04:06,2014-0.149.533-4,13519-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2014-06-05 13:58:19,2014-0.158.771-9,7098-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2014-06-05 15:50:07,2014-0.159.081-7,28053-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2014-10-14 12:01:21,2014-0.290.081-0,27148-14,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2015-01-05 12:20:09,2015-0.000.802-4,37589-14,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
2015-01-14 18:22:02,2015-0.010.542-9,174-15,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,PARHIS-G,Indeferido
