dt_abertura,n_processos,n_protocolo,assunto,aditivo,tipo_requerimento,competencia,unidade,status
2013-08-28 12:09:53,2013-0.246.195-4,16055-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-08-28 12:37:42,2013-0.246.305-1,16937-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-08-29 12:01:32,2013-0.247.892-0,15300-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-08-29 12:04:21,2013-0.247.918-7,15257-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-09-14 12:02:57,2013-0.268.000-1,17662-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-09-14 12:15:04,2013-0.268.041-9,18395-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-09-14 12:22:54,2013-0.268.068-0,18488-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-09-24 12:06:42,2013-0.279.533-0,19213-13,Alvará de Execução de Reforma,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-09-25 12:01:20,2013-0.281.509-8,16774-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-09-26 12:17:51,2013-0.283.461-0,19569-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-10-05 12:04:31,2013-0.296.156-6,20371-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Em Análise
2013-10-08 12:17:59,2013-0.298.970-3,21112-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-10-10 12:15:59,2013-0.302.696-8,20504-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Processo Físico
2013-10-17 12:52:29,2013-0.310.243-5,21018-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,COMIN,Indeferido
2013-10-19 12:04:41,2013-0.312.440-4,22534-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,COMIN,Em Análise
