dt_abertura,n_processos,n_protocolo,assunto,aditivo,tipo_requerimento,competencia,unidade,status
2021-12-13 18:32:32,2021-0.012.175-4,38402-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-12-15 10:00:47,2021-0.012.391-9,38483-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-12-16 00:00:00,2021-0.012.724-8,38712-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-12-17 18:19:02,2021-0.012.996-8,39117-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-12-17 18:25:07,2021-0.013.000-1,36864-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-12-17 18:25:32,2021-0.013.002-8,38422-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-12-22 18:31:01,2021-0.013.673-5,39464-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-12-22 18:31:14,2021-0.013.674-3,39466-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2021-12-23 11:00:47,2021-0.013.770-7,39853-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-06 18:51:14,2022-0.001.464-0,66-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-11 18:17:29,2022-0.002.609-5,40196-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-14 18:13:20,2022-0.004.011-0,420-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-17 15:52:24,2022-0.004.364-0,1175-22,Alvará de Desmembramento de Lote,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-17 18:45:43,2022-0.004.370-4,991-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-18 18:39:58,2022-0.004.882-0,854-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-18 19:16:30,2022-0.004.907-9,848-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-19 18:09:54,2022-0.005.379-3,1698-22,Alvará de Desmembramento de Lote,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-24 18:25:58,2022-0.006.267-9,1443-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-24 18:26:17,2022-0.006.268-7,1448-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-24 18:28:10,2022-0.006.280-6,1507-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-24 18:28:24,2022-0.006.281-4,1515-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-24 18:28:38,2022-0.006.282-2,1520-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-24 18:28:51,2022-0.006.283-0,1526-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-24 18:29:00,2022-0.006.284-9,1532-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-24 18:29:14,2022-0.006.285-7,1538-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-24 18:46:50,2022-0.006.294-6,1433-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-24 18:47:03,2022-0.006.295-4,1514-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-27 18:28:19,2022-0.006.997-5,39810-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-01-28 18:12:41,2022-0.007.367-0,836-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-03 18:06:39,2022-0.008.728-0,1746-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-07 16:14:24,2022-0.009.541-0,3580-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-07 18:32:04,2022-0.009.556-9,2907-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-09 18:19:40,2022-0.010.492-4,1104-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-10 10:27:21,2022-0.010.757-5,3991-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-14 15:59:42,2022-0.011.783-0,4107-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-14 18:30:21,2022-0.011.827-5,3093-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-15 18:48:30,2022-0.012.084-9,3794-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-16 18:13:35,2022-0.012.556-5,3422-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-17 11:36:57,2022-0.012.876-9,1321-22,Alvará de Execução de Demolição,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-17 18:27:34,2022-0.012.976-5,1485-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-18 18:49:52,2022-0.013.477-7,3901-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-21 18:42:49,2022-0.013.949-3,4941-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-22 10:12:49,2022-0.014.121-8,5444-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-22 14:39:53,2022-0.014.340-7,3966-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-23 18:28:31,2022-0.014.782-8,5303-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-02-24 18:22:26,2022-0.015.227-9,5258-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-03 18:15:50,2022-0.015.832-3,6093-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-04 18:54:27,2022-0.016.057-3,6270-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-08 18:32:09,2022-0.016.578-8,6503-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-08 19:08:28,2022-0.016.599-0,3388-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-09 18:16:45,2022-0.016.887-6,3205-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-09 18:16:52,2022-0.016.888-4,3208-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-15 18:15:05,2022-0.018.177-5,6982-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-16 18:51:29,2022-0.018.524-0,5344-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-18 18:46:07,2022-0.019.211-4,7060-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-18 18:46:33,2022-0.019.214-9,7462-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-18 18:56:51,2022-0.019.232-7,7755-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-22 18:04:14,2022-0.019.769-8,6780-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-23 18:19:11,2022-0.019.982-8,5160-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-23 18:38:57,2022-0.020.009-5,31114-22,Alvará de Execução de Demolição,Inicial,1º Recurso,SMUL,COMIN-GTEA,Indeferido
2022-03-23 18:38:57,2022-0.020.009-5,8497-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-28 18:09:16,2022-0.020.937-8,7768-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-28 18:35:55,2022-0.020.990-4,8743-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-03-28 19:57:05,2022-0.020.998-0,8752-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-04-05 18:12:49,2022-0.023.118-7,9748-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-04-07 12:20:06,2022-0.023.764-9,10512-22,Alvará de Execução de Edificação Nova,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-04-08 18:29:25,2022-0.024.137-9,10090-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-04-25 10:22:28,2022-0.025.787-9,11713-22,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Cancelado
2022-04-25 10:22:40,2022-0.025.788-7,11722-22,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Cancelado
2022-04-27 12:11:13,2022-0.025.917-0,33906-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-04-27 18:24:53,2022-0.025.944-8,11118-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-04-29 18:30:41,2022-0.026.091-8,12036-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-05-02 18:12:04,2022-0.026.147-7,11651-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-05-09 18:21:06,2022-0.026.430-1,11608-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-05-09 18:26:48,2022-0.026.446-8,12082-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-05-09 18:27:20,2022-0.026.453-0,12084-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-05-23 19:03:22,2022-0.027.105-7,14272-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-05-25 18:09:25,2022-0.027.225-8,14826-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-05-26 12:07:28,2022-0.027.251-7,15096-22,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-05-27 14:33:33,2022-0.027.317-3,15161-22,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-05-31 18:17:54,2022-0.027.426-9,15429-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-06-01 18:16:31,2022-0.027.447-1,11619-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-06-06 09:05:02,2022-0.027.533-8,16029-22,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Cancelado
2022-06-07 18:10:44,2022-0.027.626-1,16200-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-06-10 18:05:36,2022-0.027.823-0,16652-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-06-15 18:04:04,2022-0.027.962-7,15776-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-06-21 18:04:03,2022-0.028.072-2,15783-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-06-21 18:04:11,2022-0.028.073-0,15786-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-06-27 18:04:51,2022-0.028.236-9,17718-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-06-29 18:07:49,2022-0.028.289-0,17920-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-07-05 18:04:11,2022-0.028.477-9,18185-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-07-08 15:53:44,2022-0.028.636-4,38129-21,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-07-12 18:06:04,2022-0.028.769-7,18783-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-08-01 18:26:37,2022-0.029.620-3,21570-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-08-02 14:51:01,2022-0.029.643-2,22039-22,Alvará de Execução de Edificação Nova,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-08-04 18:20:48,2022-0.029.783-8,21963-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-08-08 18:05:12,2022-0.029.922-9,20952-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-08-15 00:00:00,2022-0.030.208-4,22557-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-08-24 10:38:27,2022-0.030.578-4,24479-22,Alvará de Execução de Edificação Nova,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-09-01 15:42:32,2022-0.030.927-5,25419-22,Certificado de Conclusão,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-09-14 18:16:07,2022-0.031.471-6,24120-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-09-14 18:16:15,2022-0.031.473-2,25231-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-09-20 18:38:15,2022-0.031.686-7,25610-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-09-20 18:38:26,2022-0.031.688-3,25641-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-09-20 18:38:36,2022-0.031.689-1,25648-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-10-03 18:22:19,2022-0.032.302-2,28259-22,Alvará de Aprovação de Edificação Nova,Projeto Modificativo,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-10-05 10:33:51,2022-0.032.384-7,28671-22,Alvará de Execução de Reforma,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-10-14 11:50:40,2022-0.032.714-1,29446-22,Alvará de Execução de Edificação Nova,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-10-19 18:07:14,2022-0.032.885-7,27859-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-10-24 18:09:45,2022-0.033.037-1,29351-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-01 18:19:59,2022-0.033.244-7,28187-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-01 18:21:42,2022-0.033.246-3,28226-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-01 18:21:52,2022-0.033.247-1,28227-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-01 18:23:07,2022-0.033.252-8,28094-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-01 18:23:22,2022-0.033.253-6,28210-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-01 18:23:30,2022-0.033.254-4,28242-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-01 18:27:19,2022-0.033.278-1,28964-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-01 18:27:36,2022-0.033.279-0,28984-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-01 18:29:17,2022-0.033.280-3,29431-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-01 18:52:54,2022-0.033.283-8,28977-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-01 18:52:59,2022-0.033.284-6,28980-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-04 18:06:57,2022-0.033.321-4,29484-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-04 18:14:15,2022-0.033.359-1,28098-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-11 10:52:47,2022-0.033.570-5,27677-22,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-22 14:22:39,2022-0.033.930-1,32036-22,Certificado de Conclusão de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Cancelado
2022-11-22 15:05:13,2022-0.033.945-0,32388-22,Certificado de Conclusão de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-22 15:05:26,2022-0.033.947-6,32393-22,Certificado de Conclusão de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-11-22 15:05:38,2022-0.033.949-2,32406-22,Certificado de Conclusão de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-12-09 18:06:22,2022-0.034.569-7,33472-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-12-09 18:07:45,2022-0.034.572-7,33470-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-12-09 18:07:55,2022-0.034.573-5,33479-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2022-12-20 10:05:06,2022-0.034.891-2,28397-22,Certificado de Conclusão,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-11 18:08:37,2023-0.000.154-0,164-23,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-19 18:06:25,2023-0.000.373-9,35342-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-19 18:06:32,2023-0.000.374-7,35345-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-19 18:06:38,2023-0.000.375-5,35348-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-19 18:06:46,2023-0.000.376-3,35352-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-19 18:08:28,2023-0.000.377-1,35353-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-19 18:08:33,2023-0.000.378-0,35356-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-19 18:08:39,2023-0.000.379-8,35357-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-19 18:08:50,2023-0.000.380-1,35359-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-19 18:08:57,2023-0.000.381-0,35363-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-19 18:09:06,2023-0.000.382-8,35366-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-19 18:09:12,2023-0.000.383-6,35368-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-19 18:10:11,2023-0.000.387-9,35358-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-19 18:10:18,2023-0.000.388-7,35361-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-19 18:10:26,2023-0.000.389-5,35364-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-01-19 18:10:34,2023-0.000.390-9,35367-22,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-02-08 16:35:23,2023-0.000.889-7,3090-23,Alvará de Desmembramento de Lote,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-03-07 18:08:53,2023-0.001.697-0,4516-23,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-03-17 13:00:16,2023-0.001.999-6,5631-23,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-03-28 16:50:53,2023-0.002.399-3,7256-23,Alvará de Execução de Demolição,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-03-29 10:22:18,2023-0.002.416-7,6843-23,Certificado de Conclusão de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-04-14 12:36:10,2023-0.003.007-8,8847-23,Alvará de Aprovação de Edificação Nova,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-04-26 18:08:12,2023-0.003.337-9,9437-23,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-05-03 10:51:19,2023-0.003.479-0,10279-23,Alvará de Desdobro de Lote,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-05-15 16:04:23,2023-0.003.802-8,11332-23,Certificado de Conclusão,Apostilamento,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-07-07 11:56:48,2023-0.005.330-2,12932-23,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-07-07 18:30:54,2023-0.005.353-1,15769-23,Alvará de Execução de Demolição,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
2023-07-14 12:28:54,2023-0.005.551-8,14572-23,Certificado de Conclusão,Inicial,Inicial,SMUL,COMIN-GTEA,Indeferido
