dt_abertura,n_processos,n_protocolo,assunto,aditivo,tipo_requerimento,competencia,unidade,status
2013-01-31 14:38:47,2013-0.030.145-3,1573-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-01-31 14:39:15,2013-0.030.150-0,1435-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-31 16:07:39,2013-0.030.483-5,6677-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-31 16:11:56,2013-0.030.495-9,6688-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-01-31 16:15:11,2013-0.030.505-0,6689-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-02-04 14:43:57,2013-0.033.624-9,1215-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-02-04 14:49:05,2013-0.033.667-2,1095-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-02-04 14:53:31,2013-0.033.701-6,1058-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,RESID,Indeferido
2013-02-04 14:53:42,2013-0.033.705-9,585-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-02-05 12:01:57,2013-0.035.050-0,1604-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-02-05 12:03:08,2013-0.035.059-4,1504-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-02-05 12:04:06,2013-0.035.070-5,6902-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-02-05 12:09:05,2013-0.035.128-0,1807-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-02-05 12:11:10,2013-0.035.148-5,1852-13,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-02-05 12:12:09,2013-0.035.157-4,1863-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-02-07 11:03:04,2013-0.038.355-7,6800-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
2013-02-07 12:00:52,2013-0.038.538-0,1636-13,Alvará de Aprovação de Reforma,Inicial,Inicial,SMUL,RESID,Indeferido
2013-02-07 12:02:39,2013-0.038.560-6,1669-13,Alvará de Execução de Edificação Nova,Inicial,Inicial,SMUL,RESID,Indeferido
2013-02-07 12:02:50,2013-0.038.565-7,6255-12,Alvará de Aprovação de Edificação Nova,Inicial,Inicial,SMUL,RESID,Processo Físico
