n_protocolo;n_processo;despacho;data_despacho;coord_despacho;data_extracao
4460/2022;1020.2022/0001118-0;Despacho de Indeferimento Comum;01/02/2022;GTEC;2023.08.04
44603/2021;1020.2020/0011089-3;Despacho de Deferimento Comum;11/04/2022;GTEC;2023.08.04
44854/2022;1020.2020/0012506-8;Despacho de Deferimento Comum;30/05/2023;GTEC;2023.08.04
4490/2021;1020.2020/0001898-9;Despacho de Indeferimento Comum;19/10/2021;GTEC;2023.08.04
45119/2022;1020.2021/0019513-0;Despacho de Deferimento Comum;02/06/2023;GTEC;2023.08.04
45166/2022;1020.2020/0004507-2;Despacho de Deferimento Comum;23/06/2023;GTEC;2023.08.04
452/2021;1020.2020/0000693-0;Despacho de Deferimento Comum;01/07/2021;GTEC;2023.08.04
4521/2023;1020.2023/0002006-7;Despacho de Indeferimento Comum;17/07/2023;GTEC;2023.08.04
45242/2021;1020.2020/0002895-0;Despacho de Deferimento Comum;12/04/2022;GTEC;2023.08.04
45852/2021;1020.2020/0001510-6;Despacho de Indeferimento Comum;11/04/2022;GTEC;2023.08.04
4591/2021;1020.2020/0000511-9;Despacho de Deferimento Comum;01/07/2021;GTEC;2023.08.04
46624/2021;1020.2020/0001534-3;Despacho de Indeferimento Comum;07/01/2022;GTEC;2023.08.04
46944/2021;1020.2020/0000226-8;Despacho de Indeferimento Comum;13/01/2022;GTEC;2023.08.04
47117/2021;1020.2020/0013229-3;Despacho de Deferimento Comum;21/11/2022;GTEC;2023.08.04
47218/2021;1020.2020/0005713-5;Despacho de Deferimento Comum;19/04/2022;GTEC;2023.08.04
47298/2021;1020.2020/0000735-9;Despacho de Indeferimento Comum;06/12/2021;GTEC;2023.08.04
48068/2022;1020.2020/0008561-9;Despacho de Deferimento Comum;14/06/2023;GTEC;2023.08.04
48468/2021;1020.2020/0004873-0;Despacho de Deferimento Comum;10/01/2022;GTEC;2023.08.04
49025/2021;1020.2020/0005487-0;Despacho de Deferimento Comum;15/02/2022;GTEC;2023.08.04
49181/2021;1020.2020/0005764-0;Despacho de Deferimento Comum;13/01/2022;GTEC;2023.08.04
49576/2021;1020.2021/0015289-0;Despacho de Deferimento Comum;26/10/2021;GTEC;2023.08.04
49645/2021;1020.2020/0014870-0;Despacho de Deferimento Comum;13/01/2022;GTEC;2023.08.04
49670/2021;1020.2020/0003259-0;Despacho de Deferimento Comum;16/12/2021;GTEC;2023.08.04
49938/2021;1020.2020/0011131-8;Despacho de Deferimento Comum;14/01/2022;GTEC;2023.08.04
5063/2021;1020.2020/0000316-7;Despacho de Indeferimento Comum;29/06/2021;GTEC;2023.08.04
50666/2022;1020.2021/0013851-0;Despacho de Deferimento Comum;01/06/2023;GTEC;2023.08.04
50809/2021;1020.2020/0000997-1;Despacho de Deferimento Comum;22/11/2021;GTEC;2023.08.04
51340/2021;1020.2020/0001765-6;Despacho de Indeferimento Comum;29/12/2021;GTEC;2023.08.04
51866/2021;1020.2020/0000093-1;Despacho de Indeferimento Comum;29/12/2021;GTEC;2023.08.04
51943/2021;1020.2021/0016469-3;Despacho de Indeferimento Comum;27/12/2021;GTEC;2023.08.04
51977/2021;1020.2020/0004041-0;Despacho de Indeferimento Comum;21/03/2022;GTEC;2023.08.04
52190/2021;1020.2020/0000705-7;Despacho de Deferimento Comum;04/02/2022;GTEC;2023.08.04
52190/2021;1020.2020/0000705-7;Despacho de Deferimento Comum;12/03/2022;GTEC;2023.08.04
5226/2022;1020.2020/0009199-6;Despacho de Deferimento Comum;26/04/2023;GTEC;2023.08.04
52272/2021;1020.2021/0016418-9;Despacho de Deferimento Comum;08/11/2021;GTEC;2023.08.04
52343/2022;1020.2022/0021668-7;Despacho de Deferimento Comum;07/06/2023;GTEC;2023.08.04
52368/2021;1020.2020/0012191-7;Despacho de Deferimento Comum;18/01/2022;GTEC;2023.08.04
52527/2021;1020.2020/0000779-0;Despacho de Deferimento Comum;27/06/2023;GTEC;2023.08.04
52573/2021;1020.2020/0003137-3;Despacho de Deferimento Comum;04/03/2022;GTEC;2023.08.04
52896/2021;1020.2021/0009825-9;Despacho de Deferimento Comum;10/11/2021;GTEC;2023.08.04
52900/2021;1020.2020/0001910-1;Despacho de Indeferimento Comum;29/12/2021;GTEC;2023.08.04
52986/2021;1020.2020/0015112-3;Despacho de Deferimento Comum;11/05/2022;GTEC;2023.08.04
5306/2021;1020.2021/0001000-9;Despacho de Deferimento Comum;12/03/2021;GTEC;2023.08.04
5308/2021;1020.2020/0001095-3;Despacho de Deferimento Comum;19/08/2021;GTEC;2023.08.04
53163/2021;1020.2020/0013272-2;Despacho de Deferimento Comum;10/06/2022;GTEC;2023.08.04
53304/2021;1020.2020/0000904-1;Despacho de Deferimento Comum;17/01/2022;GTEC;2023.08.04
53453/2021;1020.2020/0001189-5;Despacho de Deferimento Comum;17/01/2022;GTEC;2023.08.04
53655/2021;1020.2020/0000350-7;Despacho de Deferimento Comum;22/11/2021;GTEC;2023.08.04
53701/2021;1020.2021/0000827-6;Despacho de Deferimento Comum;19/01/2022;GTEC;2023.08.04
5378/2021;1020.2020/0000996-3;Despacho de Deferimento Comum;10/11/2022;GTEC;2023.08.04
53780/2021;1020.2020/0001191-7;Despacho de Deferimento Comum;07/10/2022;GTEC;2023.08.04
53810/2021;1020.2020/0007296-7;Despacho de Indeferimento Comum;06/07/2022;GTEC;2023.08.04
53828/2021;1020.2020/0009290-9;Despacho de Deferimento Comum;22/02/2022;GTEC;2023.08.04
53862/2021;1020.2020/0004394-0;Despacho de Deferimento Comum;28/06/2022;GTEC;2023.08.04
53876/2021;1020.2021/0000394-0;Despacho de Deferimento Comum;13/01/2022;GTEC;2023.08.04
5391/2021;1020.2020/0001218-2;Despacho de Deferimento Comum;06/12/2021;GTEC;2023.08.04
54276/2021;1020.2021/0018730-8;Despacho de Deferimento Comum;02/06/2022;GTEC;2023.08.04
54401/2021;1020.2021/0017938-0;Despacho de Indeferimento Comum;06/06/2022;GTEC;2023.08.04
54546/2021;1020.2020/0001514-9;Despacho de Deferimento Comum;29/03/2022;GTEC;2023.08.04
54646/2021;1020.2020/0002625-6;Despacho de Deferimento Comum;10/01/2022;GTEC;2023.08.04
5470/2021;1020.2020/0002826-7;Despacho de Deferimento Comum;04/03/2021;GTEC;2023.08.04
54764/2021;1020.2020/0000970-0;Despacho de Indeferimento Comum;01/02/2022;GTEC;2023.08.04
54781/2021;1020.2021/0002676-2;Despacho de Indeferimento Comum;10/03/2022;GTEC;2023.08.04
54981/2021;1020.2020/0003143-8;Despacho de Deferimento Comum;24/06/2022;GTEC;2023.08.04
55035/2021;1020.2020/0011186-5;Despacho de Deferimento Comum;18/02/2022;GTEC;2023.08.04
55115/2021;1020.2020/0013209-9;Despacho de Deferimento Comum;13/06/2022;GTEC;2023.08.04
55227/2022;1020.2021/0001766-6;Despacho de Deferimento Comum;13/06/2023;GTEC;2023.08.04
55386/2021;1020.2020/0003111-0;Despacho de Deferimento Comum;24/01/2022;GTEC;2023.08.04
55393/2021;1020.2020/0002216-1;Despacho de Deferimento Comum;06/06/2022;GTEC;2023.08.04
55485/2021;1020.2021/0003151-0;Despacho de Deferimento Comum;28/12/2021;GTEC;2023.08.04
55749/2021;1020.2020/0000759-6;Despacho de Deferimento Comum;22/03/2022;GTEC;2023.08.04
55778/2021;1020.2020/0015286-3;Despacho de Deferimento Comum;20/12/2021;GTEC;2023.08.04
56053/2021;1020.2021/0007472-4;Despacho de Deferimento Comum;26/12/2022;GTEC;2023.08.04
56081/2022;1020.2020/0014578-6;Despacho de Deferimento Comum;06/06/2023;GTEC;2023.08.04
56097/2021;1020.2020/0003855-6;Despacho de Deferimento Comum;18/01/2022;GTEC;2023.08.04
56221/2021;1020.2020/0013847-0;Despacho de Deferimento Comum;23/12/2021;GTEC;2023.08.04
56446/2021;1020.2021/0002677-0;Despacho de Deferimento Comum;04/01/2022;GTEC;2023.08.04
56525/2021;1020.2020/0004530-7;Despacho de Deferimento Comum;14/01/2022;GTEC;2023.08.04
56535/2021;1020.2020/0001475-4;Despacho de Deferimento Comum;13/01/2022;GTEC;2023.08.04
5659/2021;1020.2020/0000492-9;Despacho de Indeferimento Comum;10/11/2021;GTEC;2023.08.04
56651/2021;1020.2021/0018216-0;Despacho de Deferimento Comum;06/06/2022;GTEC;2023.08.04
5674/2021;1020.2020/0000869-0;Despacho de Deferimento Comum;22/02/2021;GTEC;2023.08.04
56894/2021;1020.2020/0011822-3;Despacho de Deferimento Comum;30/05/2023;GTEC;2023.08.04
56914/2022;1020.2021/0009329-0;Despacho de Deferimento Comum;30/05/2023;GTEC;2023.08.04
5723/2022;1020.2020/0014725-8;Despacho de Deferimento Comum;10/06/2022;GTEC;2023.08.04
57237/2021;1020.2021/0009924-7;Despacho de Deferimento Comum;19/10/2022;GTEC;2023.08.04
57487/2021;1020.2020/0002970-0;Despacho de Deferimento Comum;19/01/2022;GTEC;2023.08.04
57562/2021;1020.2020/0014795-9;Despacho de Deferimento Comum;13/01/2022;GTEC;2023.08.04
57600/2022;1020.2022/0023920-2;Despacho de Deferimento Comum;07/06/2023;GTEC;2023.08.04
57663/2021;1020.2021/0001831-0;Despacho de Deferimento Comum;31/01/2022;GTEC;2023.08.04
57689/2021;1020.2020/0008953-3;Despacho de Deferimento Comum;18/01/2022;GTEC;2023.08.04
57696/2021;1020.2020/0002655-8;Despacho de Deferimento Comum;25/03/2022;GTEC;2023.08.04
57774/2021;1020.2020/0003683-9;Despacho de Deferimento Comum;07/06/2022;GTEC;2023.08.04
58195/2021;1020.2020/0011473-2;Despacho de Deferimento Comum;11/02/2022;GTEC;2023.08.04
58203/2021;1020.2020/0001198-4;Despacho de Deferimento Comum;30/05/2022;GTEC;2023.08.04
60000/2021;1020.2020/0007777-2;Despacho de Deferimento Comum;16/01/2023;GTEC;2023.08.04
60054/2021;1020.2021/0005526-6;Despacho de Deferimento Comum;07/02/2022;GTEC;2023.08.04
60054/2021;1020.2021/0005526-6;Despacho de Deferimento Comum;11/02/2022;GTEC;2023.08.04
60310/2021;1020.2020/0004072-0;Despacho de Indeferimento Comum;10/03/2022;GTEC;2023.08.04
60366/2021;1020.2020/0005813-1;Despacho de Deferimento Comum;18/01/2022;GTEC;2023.08.04
60480/2021;1020.2020/0002658-2;Despacho de Deferimento Comum;30/08/2022;GTEC;2023.08.04
60920/2021;1020.2020/0001899-7;Despacho de Deferimento Comum;31/03/2022;GTEC;2023.08.04
61336/2021;1020.2020/0002709-0;Despacho de Deferimento Comum;10/06/2022;GTEC;2023.08.04
61504/2021;1020.2021/0000038-0;Despacho de Deferimento Comum;04/01/2022;GTEC;2023.08.04
61639/2021;1020.2020/0000329-9;Despacho de Deferimento Comum;14/06/2022;GTEC;2023.08.04
620/2021;1020.2020/0000948-3;Despacho de Deferimento Comum;15/07/2021;GTEC;2023.08.04
62234/2021;1020.2020/0000790-1;Despacho de Deferimento Comum;06/06/2022;GTEC;2023.08.04
62398/2021;1020.2020/0002333-8;Despacho de Deferimento Comum;01/02/2022;GTEC;2023.08.04
6526/2021;1020.2020/0000558-5;Despacho de Deferimento Comum;20/05/2021;GTEC;2023.08.04
6537/2021;1020.2020/0001364-2;Despacho de Deferimento Comum;13/04/2021;GTEC;2023.08.04
6655/2021;1020.2020/0000426-0;Despacho de Deferimento Comum;06/07/2021;GTEC;2023.08.04
6779/2021;1020.2020/0003524-7;Despacho de Deferimento Comum;18/06/2021;GTEC;2023.08.04
684/2023;1020.2022/0004314-6;Despacho de Deferimento Comum;13/06/2023;GTEC;2023.08.04
6994/2022;1020.2021/0000685-0;Despacho de Deferimento Comum;06/06/2022;GTEC;2023.08.04
7092/2023;1020.2022/0008116-1;Despacho de Deferimento Comum;12/06/2023;GTEC;2023.08.04
7102/2022;1020.2021/0014501-0;Despacho de Deferimento Comum;26/03/2022;GTEC;2023.08.04
7571/2021;1020.2020/0012978-0;Despacho de Deferimento Comum;08/03/2021;GTEC;2023.08.04
7722/2021;1020.2020/0003893-9;Despacho de Deferimento Comum;04/05/2021;GTEC;2023.08.04
81049/2020;1020.2020/0000451-1;Despacho de Deferimento Comum;13/12/2021;GTEC;2023.08.04
8143/2021;1020.2020/0000360-4;Despacho de Deferimento Comum;10/02/2022;GTEC;2023.08.04
81458/2020;1020.2020/0000480-5;Despacho de Deferimento Comum;25/05/2021;GTEC;2023.08.04
81642/2020;1020.2020/0001484-3;Despacho de Indeferimento Comum;29/06/2021;GTEC;2023.08.04
82347/2020;6068.2020/0000010-4;Despacho de Deferimento Comum;29/10/2021;GTEC;2023.08.04
82460/2020;1020.2020/0001090-2;Despacho de Deferimento Comum;05/03/2021;GTEC;2023.08.04
82683/2020;1020.2020/0000007-9;Despacho de Deferimento Comum;12/11/2021;GTEC;2023.08.04
8361/2021;1020.2020/0011780-4;Despacho de Deferimento Comum;29/11/2021;GTEC;2023.08.04
83867/2020;1020.2020/0000428-7;Despacho de Deferimento Comum;29/06/2021;GTEC;2023.08.04
83947/2020;1020.2020/0000824-0;Despacho de Deferimento Comum;01/09/2021;GTEC;2023.08.04
84311/2020;1020.2020/0000054-0;Despacho de Indeferimento Comum;13/08/2021;GTEC;2023.08.04
84647/2020;1020.2020/0000295-0;Despacho de Deferimento Comum;12/01/2021;GTEC;2023.08.04
84759/2020;1020.2020/0001307-3;Despacho de Deferimento Comum;02/07/2021;GTEC;2023.08.04
84838/2020;1020.2020/0000418-0;Despacho de Deferimento Comum;29/06/2021;GTEC;2023.08.04
84844/2020;1020.2020/0000782-0;Despacho de Deferimento Comum;27/05/2021;GTEC;2023.08.04
85164/2020;1020.2020/0000487-2;Despacho de Deferimento Comum;31/05/2022;GTEC;2023.08.04
85862/2020;1020.2020/0000935-1;Despacho de Deferimento Comum;18/08/2022;GTEC;2023.08.04
86230/2020;1020.2020/0000521-6;Despacho de Deferimento Comum;02/02/2021;GTEC;2023.08.04
86269/2020;1020.2020/0000319-1;Despacho de Indeferimento Comum;17/12/2021;GTEC;2023.08.04
86446/2020;1020.2020/0000374-4;Despacho de Indeferimento Comum;17/03/2021;GTEC;2023.08.04
86532/2020;1020.2020/0000999-8;Despacho de Deferimento Comum;31/01/2022;GTEC;2023.08.04
86772/2020;1020.2020/0001915-2;Despacho de Deferimento Comum;08/12/2021;GTEC;2023.08.04
86906/2020;1020.2020/0000042-7;Despacho de Deferimento Comum;13/07/2021;GTEC;2023.08.04
9023/2021;1020.2020/0001082-1;Despacho de Deferimento Comum;24/08/2021;GTEC;2023.08.04
9380/2021;1020.2020/0001225-5;Despacho de Indeferimento Comum;06/12/2021;GTEC;2023.08.04
9417/2022;1020.2020/0013558-6;Despacho de Deferimento Comum;29/09/2022;GTEC;2023.08.04
9708/2021;1020.2020/0001616-1;Despacho de Deferimento Comum;17/11/2021;GTEC;2023.08.04
9777/2022;1020.2022/0002881-3;Despacho de Deferimento Comum;28/03/2022;GTEC;2023.08.04
9784/2021;1020.2020/0001106-2;Despacho de Deferimento Comum;18/03/2021;GTEC;2023.08.04
9802/2022;1020.2020/0004815-2;Despacho de Deferimento Comum;21/07/2022;GTEC;2023.08.04
9822/2021;1020.2020/0000610-7;Despacho de Indeferimento Comum;07/01/2022;GTEC;2023.08.04
992/2022;1020.2020/0001201-8;Despacho de Deferimento Comum;19/01/2022;GTEC;2023.08.04
10108/2022;1020.2020/0001849-0;Despacho de Deferimento Comum;26/05/2023;GTEC;2023.08.04
10152/2022;1020.2021/0011041-0;Despacho de Deferimento Comum;10/06/2022;GTEC;2023.08.04
10152/2022;1020.2021/0011041-0;Despacho de Deferimento Comum;28/07/2022;GTEC;2023.08.04
10245/2023;1020.2021/0004345-4;Despacho de Deferimento Comum;14/06/2023;GTEC;2023.08.04
10259/2022;1020.2021/0006203-3;Despacho de Indeferimento Comum;12/04/2023;GTEC;2023.08.04
10345/2022;1020.2020/0001248-4;Despacho de Deferimento Comum;25/05/2023;GTEC;2023.08.04
10362/2022;1020.2022/0002847-3;Despacho de Indeferimento Comum;13/04/2022;GTEC;2023.08.04
10964/2023;1020.2021/0001024-6;Despacho de Deferimento Comum;28/04/2023;GTEC;2023.08.04
1101/2023;1020.2021/0001089-0;Despacho de Indeferimento Comum;06/02/2023;GTEC;2023.08.04
11052/2022;1020.2020/0005880-8;Despacho de Deferimento Comum;05/05/2023;GTEC;2023.08.04
1145/2022;1020.2021/0002650-9;Despacho de Deferimento Comum;19/08/2022;GTEC;2023.08.04
11500/2023;1020.2022/0018718-0;Despacho de Indeferimento Comum;20/04/2023;GTEC;2023.08.04
11551/2022;1020.2020/0002746-5;Despacho de Deferimento Comum;11/08/2022;GTEC;2023.08.04
1158/2023;1020.2023/0000365-0;Despacho de Deferimento Comum;28/03/2023;GTEC;2023.08.04
11635/2023;1020.2023/0005920-6;Despacho de Indeferimento Comum;24/04/2023;GTEC;2023.08.04
11702/2022;1020.2020/0005598-1;Despacho de Deferimento Comum;05/12/2022;GTEC;2023.08.04
11854/2023;1020.2021/0019189-5;Despacho de Indeferimento Comum;04/04/2023;GTEC;2023.08.04
11939/2023;1020.2023/0005662-2;Despacho de Indeferimento Comum;04/07/2023;GTEC;2023.08.04
12099/2023;1020.2023/0007155-9;Despacho de Deferimento Comum;17/05/2023;GTEC;2023.08.04
12299/2023;1020.2020/0007120-0;Despacho de Deferimento Comum;11/05/2023;GTEC;2023.08.04
12462/2023;1020.2022/0004747-8;Despacho de Deferimento Comum;18/07/2023;GTEC;2023.08.04
12736/2023;1020.2022/0022026-9;Despacho de Indeferimento Comum;05/04/2023;GTEC;2023.08.04
1288/2022;1020.2021/0006250-5;Despacho de Indeferimento Comum;16/12/2022;GTEC;2023.08.04
13025/2023;1020.2021/0005312-3;Despacho de Deferimento Comum;02/08/2023;GTEC;2023.08.04
13133/2022;1020.2021/0008024-4;Despacho de Indeferimento Comum;17/11/2022;GTEC;2023.08.04
13375/2022;1020.2020/0002706-6;Despacho de Indeferimento Comum;21/04/2023;GTEC;2023.08.04
13469/2023;1020.2020/0002630-2;Despacho de Deferimento Comum;03/05/2023;GTEC;2023.08.04
13659/2023;1020.2021/0010773-8;Despacho de Indeferimento Comum;23/05/2023;GTEC;2023.08.04
1372/2023;1020.2020/0004572-2;Despacho de Deferimento Comum;03/08/2023;GTEC;2023.08.04
13775/2023;1020.2021/0014970-8;Despacho de Deferimento Comum;26/05/2023;GTEC;2023.08.04
13964/2023;1020.2021/0002860-9;Despacho de Deferimento Comum;18/07/2023;GTEC;2023.08.04
1424/2022;1020.2020/0012004-0;Despacho de Deferimento Comum;05/07/2023;GTEC;2023.08.04
1440/2022;6068.2020/0000013-9;Despacho de Deferimento Comum;14/04/2023;GTEC;2023.08.04
145/2023;1020.2021/0014498-6;Despacho de Deferimento Comum;24/02/2023;GTEC;2023.08.04
14813/2023;1020.2020/0013797-0;Despacho de Deferimento Comum;06/06/2023;GTEC;2023.08.04
14884/2022;1020.2022/0004603-0;Despacho de Deferimento Comum;02/05/2023;GTEC;2023.08.04
15543/2023;1020.2021/0017244-0;Despacho de Deferimento Comum;05/06/2023;GTEC;2023.08.04
15855/2022;1020.2021/0002295-3;Despacho de Deferimento Comum;31/10/2022;GTEC;2023.08.04
15949/2023;1020.2022/0007101-8;Despacho de Indeferimento Comum;19/07/2023;GTEC;2023.08.04
16045/2022;1020.2020/0007195-2;Despacho de Deferimento Comum;10/07/2023;GTEC;2023.08.04
16961/2023;1020.2020/0011735-9;Despacho de Deferimento Comum;27/06/2023;GTEC;2023.08.04
17364/2022;1020.2020/0003598-0;Despacho de Deferimento Comum;28/03/2023;GTEC;2023.08.04
17544/2022;1020.2020/0002217-0;Despacho de Deferimento Comum;12/07/2022;GTEC;2023.08.04
17630/2023;1020.2023/0008987-3;Despacho de Deferimento Comum;19/07/2023;GTEC;2023.08.04
18171/2022;1020.2020/0015045-3;Despacho de Deferimento Comum;09/08/2022;GTEC;2023.08.04
18194/2023;1020.2020/0007686-5;Despacho de Deferimento Comum;02/08/2023;GTEC;2023.08.04
18706/2023;1020.2020/0007230-4;Despacho de Deferimento Comum;15/06/2023;GTEC;2023.08.04
19025/2022;1020.2020/0003953-6;Despacho de Deferimento Comum;25/04/2023;GTEC;2023.08.04
19399/2023;1020.2022/0024058-8;Despacho de Indeferimento Comum;19/06/2023;GTEC;2023.08.04
19544/2022;1020.2021/0014614-8;Despacho de Deferimento Comum;06/03/2023;GTEC;2023.08.04
19712/2022;1020.2020/0005374-1;Despacho de Deferimento Comum;15/03/2023;GTEC;2023.08.04
19745/2023;1020.2023/0009742-6;Despacho de Deferimento Comum;18/07/2023;GTEC;2023.08.04
19747/2022;1020.2020/0011078-8;Despacho de Deferimento Comum;06/07/2022;GTEC;2023.08.04
1980/2022;1020.2020/0011011-7;Despacho de Deferimento Comum;06/09/2022;GTEC;2023.08.04
19802/2022;1020.2020/0001777-0;Despacho de Deferimento Comum;28/03/2023;GTEC;2023.08.04
19816/2022;1020.2020/0007536-2;Despacho de Deferimento Comum;03/05/2023;GTEC;2023.08.04
19861/2022;1020.2020/0002958-1;Despacho de Deferimento Comum;01/03/2023;GTEC;2023.08.04
2002/2022;1020.2020/0007380-7;Despacho de Deferimento Comum;02/11/2022;GTEC;2023.08.04
20126/2022;1020.2020/0014103-9;Despacho de Deferimento Comum;26/04/2023;GTEC;2023.08.04
20223/2022;1020.2021/0000383-5;Despacho de Deferimento Comum;30/05/2022;GTEC;2023.08.04
20437/2022;1020.2020/0016042-4;Despacho de Deferimento Comum;16/09/2022;GTEC;2023.08.04
20660/2022;1020.2020/0001750-8;Despacho de Deferimento Comum;06/07/2023;GTEC;2023.08.04
20693/2022;1020.2020/0002055-0;Despacho de Deferimento Comum;14/09/2022;GTEC;2023.08.04
20723/2022;1020.2020/0007668-7;Despacho de Deferimento Comum;05/04/2023;GTEC;2023.08.04
2082/2023;1020.2022/0003056-7;Despacho de Deferimento Comum;07/02/2023;GTEC;2023.08.04
20821/2023;1020.2021/0002898-6;Despacho de Deferimento Comum;20/07/2023;GTEC;2023.08.04
2096/2022;1020.2020/0012504-1;Despacho de Deferimento Comum;05/04/2023;GTEC;2023.08.04
2102/2022;1020.2020/0004108-5;Despacho de Deferimento Comum;07/10/2022;GTEC;2023.08.04
21155/2023;1020.2023/0004990-1;Despacho de Deferimento Comum;12/07/2023;GTEC;2023.08.04
21381/2023;1020.2020/0006993-1;Despacho de Deferimento Comum;30/06/2023;GTEC;2023.08.04
21756/2022;1020.2020/0015716-4;Despacho de Indeferimento Comum;22/06/2023;GTEC;2023.08.04
21786/2021;1020.2020/0005065-3;Despacho de Deferimento Comum;04/10/2022;GTEC;2023.08.04
21954/2022;1020.2020/0000345-0;Despacho de Deferimento Comum;14/10/2022;GTEC;2023.08.04
22038/2022;1020.2020/0003226-4;Despacho de Deferimento Comum;26/05/2023;GTEC;2023.08.04
2218/2022;1020.2020/0013834-8;Despacho de Deferimento Comum;02/08/2022;GTEC;2023.08.04
222/2023;1020.2020/0013560-8;Despacho de Deferimento Comum;07/02/2023;GTEC;2023.08.04
2221/2022;1020.2020/0002347-8;Despacho de Deferimento Comum;17/08/2022;GTEC;2023.08.04
22336/2022;1020.2021/0001871-9;Despacho de Deferimento Comum;20/07/2022;GTEC;2023.08.04
22434/2021;1020.2020/0000427-9;Despacho de Deferimento Comum;15/03/2023;GTEC;2023.08.04
22612/2022;1020.2020/0006263-5;Despacho de Deferimento Comum;24/09/2022;GTEC;2023.08.04
22673/2021;1020.2020/0000303-5;Despacho de Deferimento Comum;19/05/2023;GTEC;2023.08.04
2268/2023;1020.2023/0000877-6;Despacho de Deferimento Comum;19/06/2023;GTEC;2023.08.04
22975/2023;1020.2023/0011820-2;Despacho de Indeferimento Comum;29/06/2023;GTEC;2023.08.04
22980/2022;1020.2021/0003242-8;Despacho de Deferimento Comum;15/02/2023;GTEC;2023.08.04
2355/2023;1020.2022/0012157-0;Despacho de Deferimento Comum;06/03/2023;GTEC;2023.08.04
23615/2022;1020.2020/0009225-9;Despacho de Deferimento Comum;10/03/2023;GTEC;2023.08.04
23798/2022;1020.2020/0011269-1;Despacho de Deferimento Comum;18/01/2023;GTEC;2023.08.04
2383/2023;1020.2023/0001377-0;Despacho de Deferimento Comum;13/07/2023;GTEC;2023.08.04
23921/2022;1020.2021/0014285-1;Despacho de Deferimento Comum;23/05/2023;GTEC;2023.08.04
