n_protocolo;n_processo;despacho;data_despacho;coord_despacho;data_extracao
43508/2023;1020.2023/0021970-0;Despacho de Deferimento Comum;03/05/2024;GTEC;2024.06.03
43509/2021;1020.2021/0013723-8;Despacho de Indeferimento Comum;03/04/2024;GTEC;2024.06.03
43554/2021;1020.2021/0015246-6;Despacho de Indeferimento Comum;03/07/2023;GTEC;2024.06.03
43555/2020;1020.2020/0007988-0;Despacho de Indeferimento Comum;20/10/2022;GTEC;2024.06.03
43561/2020;1020.2020/0011599-2;Despacho de Indeferimento Comum;15/01/2024;GTEC;2024.06.03
43588/2020;1020.2020/0009312-3;Despacho de Indeferimento Comum;25/11/2022;GTEC;2024.06.03
43606/2021;1020.2021/0014759-4;Despacho de Deferimento Comum;11/01/2024;GTEC;2024.06.03
43606/2021;1020.2021/0014759-4;Despacho de Deferimento Comum;12/01/2024;GTEC;2024.06.03
43606/2021;1020.2021/0014759-4;Despacho de Deferimento Comum;20/09/2023;GTEC;2024.06.03
43625/2022;1020.2022/0018139-5;Despacho de Indeferimento Comum;14/07/2023;GTEC;2024.06.03
43688/2020;1020.2020/0003467-4;Despacho de Deferimento Comum;17/07/2023;GTEC;2024.06.03
43744/2020;1020.2020/0009305-0;Despacho de Indeferimento Comum;21/11/2022;GTEC;2024.06.03
43791/2021;1020.2021/0015533-3;Despacho de Deferimento Comum;28/11/2022;GTEC;2024.06.03
43808/2020;1020.2020/0004861-6;Despacho de Indeferimento Comum;24/01/2022;GTEC;2024.06.03
43861/2023;1020.2023/0022617-0;Despacho de Indeferimento Comum;08/04/2024;GTEC;2024.06.03
4387/2022;1020.2022/0001314-0;Despacho de Deferimento Comum;14/04/2022;GTEC;2024.06.03
43895/2020;1020.2020/0003967-6;Despacho de Deferimento Comum;16/02/2023;GTEC;2024.06.03
43928/2020;1020.2020/0003758-4;Despacho de Indeferimento Comum;30/11/2021;GTEC;2024.06.03
43935/2020;1020.2020/0003236-1;Despacho de Deferimento Comum;05/04/2023;GTEC;2024.06.03
43977/2021;1020.2021/0014173-1;Despacho de Deferimento Comum;27/05/2022;GTEC;2024.06.03
43978/2021;1020.2021/0013906-0;Despacho de Deferimento Comum;26/05/2023;GTEC;2024.06.03
43985/2020;1020.2020/0011879-7;Despacho de Indeferimento Comum;10/04/2023;GTEC;2024.06.03
4402/2022;1020.2022/0002399-4;Despacho de Indeferimento Comum;29/09/2023;GTEC;2024.06.03
44154/2020;1020.2020/0002547-0;Despacho de Deferimento Comum;28/09/2022;GTEC;2024.06.03
44159/2021;1020.2021/0014231-2;Despacho de Deferimento Comum;07/07/2023;GTEC;2024.06.03
44345/2020;1020.2020/0004321-5;Despacho de Deferimento Comum;03/12/2021;GTEC;2024.06.03
44362/2021;1020.2021/0015883-9;Despacho de Deferimento Comum;12/09/2023;GTEC;2024.06.03
44426/2022;1020.2022/0019552-3;Despacho de Indeferimento Comum;29/04/2024;GTEC;2024.06.03
44449/2020;1020.2020/0005505-1;Despacho de Indeferimento Comum;22/08/2023;GTEC;2024.06.03
44462/2020;1020.2020/0002847-0;Despacho de Indeferimento Comum;25/10/2021;GTEC;2024.06.03
44491/2020;1020.2020/0005500-0;Despacho de Indeferimento Comum;09/08/2023;GTEC;2024.06.03
44583/2021;1020.2021/0015288-1;Despacho de Deferimento Comum;13/03/2024;GTEC;2024.06.03
44720/2022;1020.2022/0018699-0;Despacho de Deferimento Comum;04/04/2023;GTEC;2024.06.03
44730/2020;1020.2020/0006016-0;Despacho de Indeferimento Comum;06/01/2022;GTEC;2024.06.03
44767/2021;1020.2021/0013935-4;Despacho de Deferimento Comum;11/07/2023;GTEC;2024.06.03
44807/2020;1020.2020/0003464-0;Despacho de Indeferimento Comum;09/06/2022;GTEC;2024.06.03
44807/2022;1020.2022/0019501-9;Despacho de Deferimento Comum;17/04/2023;GTEC;2024.06.03
44808/2020;1020.2020/0003531-0;Despacho de Indeferimento Comum;04/11/2021;GTEC;2024.06.03
44850/2020;1020.2020/0006839-0;Despacho de Deferimento Comum;14/12/2023;GTEC;2024.06.03
4488/2023;1020.2023/0002939-0;Despacho de Deferimento Comum;28/02/2023;GTEC;2024.06.03
44899/2020;1020.2020/0005945-6;Despacho de Indeferimento Comum;11/08/2023;GTEC;2024.06.03
44993/2020;1020.2020/0003857-2;Despacho de Deferimento Comum;09/09/2022;GTEC;2024.06.03
45096/2020;1020.2020/0005175-7;Despacho de Deferimento Comum;05/12/2022;GTEC;2024.06.03
45127/2020;1020.2020/0004234-0;Despacho de Indeferimento Comum;21/03/2023;GTEC;2024.06.03
45134/2020;1020.2020/0004673-7;Despacho de Deferimento Comum;03/12/2021;GTEC;2024.06.03
45158/2020;1020.2020/0003755-0;Despacho de Indeferimento Comum;08/11/2021;GTEC;2024.06.03
45168/2020;1020.2020/0004668-0;Despacho de Deferimento Comum;14/07/2022;GTEC;2024.06.03
45231/2020;1020.2020/0004670-2;Despacho de Indeferimento Comum;09/09/2022;GTEC;2024.06.03
45241/2022;1020.2022/0019557-4;Despacho de Deferimento Comum;18/07/2023;GTEC;2024.06.03
45248/2020;1020.2020/0004868-3;Despacho de Indeferimento Comum;16/08/2023;GTEC;2024.06.03
45252/2020;1020.2020/0006845-5;Despacho de Deferimento Comum;04/11/2022;GTEC;2024.06.03
45273/2020;1020.2020/0006027-6;Despacho de Indeferimento Comum;18/11/2021;GTEC;2024.06.03
45278/2021;1020.2021/0014109-0;Despacho de Deferimento Comum;17/01/2023;GTEC;2024.06.03
45279/2020;1020.2020/0002848-8;Despacho de Deferimento Comum;28/06/2022;GTEC;2024.06.03
45286/2020;1020.2020/0006024-1;Despacho de Deferimento Comum;23/12/2022;GTEC;2024.06.03
45332/2020;1020.2020/0003581-6;Despacho de Deferimento Comum;27/09/2022;GTEC;2024.06.03
45367/2022;1020.2022/0018146-8;Despacho de Deferimento Comum;10/01/2024;GTEC;2024.06.03
45389/2022;1020.2022/0018708-3;Despacho de Deferimento Comum;23/06/2023;GTEC;2024.06.03
45441/2021;1020.2021/0014215-0;Despacho de Deferimento Comum;25/04/2024;GTEC;2024.06.03
45455/2021;1020.2021/0014312-2;Despacho de Deferimento Comum;28/03/2023;GTEC;2024.06.03
45468/2020;1020.2020/0005732-1;Despacho de Deferimento Comum;27/04/2023;GTEC;2024.06.03
45557/2023;1020.2023/0023790-2;Despacho de Deferimento Comum;29/04/2024;GTEC;2024.06.03
45572/2022;1020.2022/0017865-3;Despacho de Deferimento Comum;28/11/2022;GTEC;2024.06.03
45597/2022;1020.2022/0017863-7;Despacho de Deferimento Comum;28/11/2022;GTEC;2024.06.03
45731/2020;1020.2020/0006017-9;Despacho de Indeferimento Comum;26/11/2021;GTEC;2024.06.03
45816/2020;1020.2020/0005403-9;Despacho de Indeferimento Comum;14/10/2022;GTEC;2024.06.03
45829/2020;1020.2020/0007787-0;Despacho de Deferimento Comum;08/04/2024;GTEC;2024.06.03
45839/2020;1020.2020/0004308-8;Despacho de Deferimento Comum;11/01/2024;GTEC;2024.06.03
45900/2020;1020.2020/0003949-8;Despacho de Indeferimento Comum;13/12/2021;GTEC;2024.06.03
45901/2020;1020.2020/0007170-7;Despacho de Deferimento Comum;02/06/2023;GTEC;2024.06.03
46020/2021;1020.2021/0014511-7;Despacho de Deferimento Comum;04/08/2023;GTEC;2024.06.03
46041/2020;1020.2020/0004865-9;Despacho de Indeferimento Comum;06/12/2021;GTEC;2024.06.03
4608/2020;1020.2020/0000048-6;Despacho de Deferimento Comum;08/09/2022;GTEC;2024.06.03
46112/2021;1020.2021/0016195-3;Despacho de Deferimento Comum;26/07/2022;GTEC;2024.06.03
46209/2020;1020.2020/0004322-3;Despacho de Indeferimento Comum;20/12/2021;GTEC;2024.06.03
4623/2021;1020.2021/0001339-3;Despacho de Deferimento Comum;26/09/2022;GTEC;2024.06.03
46241/2020;1020.2020/0005307-5;Despacho de Indeferimento Comum;29/08/2023;GTEC;2024.06.03
46503/2020;1020.2020/0006026-8;Despacho de Indeferimento Comum;25/11/2021;GTEC;2024.06.03
46563/2020;1020.2020/0003895-5;Despacho de Deferimento Comum;12/01/2023;GTEC;2024.06.03
46567/2021;1020.2021/0017244-0;Despacho de Indeferimento Comum;24/04/2023;GTEC;2024.06.03
46583/2021;1020.2021/0015450-7;Despacho de Deferimento Comum;26/04/2023;GTEC;2024.06.03
4659/2020;1020.2020/0000537-2;Despacho de Indeferimento Comum;26/09/2022;GTEC;2024.06.03
4660/2022;1020.2022/0001430-8;Despacho de Deferimento Comum;28/02/2024;GTEC;2024.06.03
46741/2021;1020.2021/0014504-4;Despacho de Deferimento Comum;25/11/2022;GTEC;2024.06.03
4683/2023;1020.2023/0003354-1;Despacho de Deferimento Comum;07/07/2023;GTEC;2024.06.03
46851/2021;1020.2021/0019485-1;Despacho de Deferimento Comum;12/03/2024;GTEC;2024.06.03
46858/2020;1020.2020/0003890-4;Despacho de Deferimento Comum;06/12/2021;GTEC;2024.06.03
46870/2020;1020.2020/0005305-9;Despacho de Deferimento Comum;26/09/2022;GTEC;2024.06.03
469/2021;1020.2021/0000374-6;Despacho de Deferimento Comum;04/08/2023;GTEC;2024.06.03
4690/2020;1020.2020/0000346-9;Despacho de Deferimento Comum;07/07/2023;GTEC;2024.06.03
46915/2020;1020.2020/0005302-4;Despacho de Deferimento Comum;04/10/2022;GTEC;2024.06.03
46931/2021;1020.2021/0015051-0;Despacho de Deferimento Comum;17/01/2023;GTEC;2024.06.03
46974/2022;1020.2022/0019043-2;Despacho de Deferimento Comum;16/05/2024;GTEC;2024.06.03
46987/2022;1020.2022/0020152-3;Despacho de Deferimento Comum;26/05/2023;GTEC;2024.06.03
47031/2022;1020.2022/0020153-1;Despacho de Deferimento Comum;26/05/2023;GTEC;2024.06.03
47043/2020;1020.2020/0015485-8;Despacho de Deferimento Comum;05/04/2024;GTEC;2024.06.03
47082/2020;1020.2020/0006110-8;Despacho de Indeferimento Comum;26/09/2022;GTEC;2024.06.03
47085/2020;1020.2020/0003874-2;Despacho de Deferimento Comum;02/11/2022;GTEC;2024.06.03
47106/2020;1020.2020/0003950-1;Despacho de Indeferimento Comum;18/03/2024;GTEC;2024.06.03
47133/2021;1020.2021/0014763-2;Despacho de Deferimento Comum;19/04/2022;GTEC;2024.06.03
47141/2020;1020.2020/0004630-3;Despacho de Indeferimento Comum;25/11/2021;GTEC;2024.06.03
47152/2020;1020.2020/0004370-3;Despacho de Indeferimento Comum;04/05/2023;GTEC;2024.06.03
47197/2020;1020.2020/0013613-2;Despacho de Indeferimento Comum;15/03/2023;GTEC;2024.06.03
47225/2023;1020.2023/0023685-0;Despacho de Deferimento Comum;21/12/2023;GTEC;2024.06.03
47252/2020;1020.2020/0006838-2;Despacho de Indeferimento Comum;16/11/2022;GTEC;2024.06.03
47260/2022;1020.2022/0020512-0;Despacho de Indeferimento Comum;02/05/2024;GTEC;2024.06.03
47268/2023;1020.2023/0024409-7;Despacho de Deferimento Comum;29/04/2024;GTEC;2024.06.03
47300/2023;1020.2023/0024412-7;Despacho de Deferimento Comum;21/02/2024;GTEC;2024.06.03
47310/2021;1020.2021/0014866-3;Despacho de Indeferimento Comum;10/07/2023;GTEC;2024.06.03
47332/2020;1020.2020/0003860-2;Despacho de Deferimento Comum;25/03/2024;GTEC;2024.06.03
47364/2023;1020.2023/0023388-5;Despacho de Deferimento Comum;15/12/2023;GTEC;2024.06.03
47385/2023;1020.2023/0023201-3;Despacho de Deferimento Comum;12/12/2023;GTEC;2024.06.03
47447/2020;1020.2020/0003886-6;Despacho de Deferimento Comum;10/07/2023;GTEC;2024.06.03
47468/2020;1020.2020/0005277-0;Despacho de Deferimento Comum;29/06/2022;GTEC;2024.06.03
47502/2020;1020.2020/0004323-1;Despacho de Deferimento Comum;30/08/2022;GTEC;2024.06.03
47505/2020;1020.2020/0005497-7;Despacho de Indeferimento Comum;23/09/2022;GTEC;2024.06.03
47508/2020;1020.2020/0005245-1;Despacho de Deferimento Comum;12/09/2023;GTEC;2024.06.03
47519/2020;1020.2020/0004351-7;Despacho de Deferimento Comum;07/06/2022;GTEC;2024.06.03
47521/2022;1020.2022/0019384-9;Despacho de Deferimento Comum;14/12/2022;GTEC;2024.06.03
4753/2022;1020.2022/0001635-1;Despacho de Deferimento Comum;21/12/2022;GTEC;2024.06.03
47556/2023;1020.2023/0023686-8;Despacho de Indeferimento Comum;14/02/2024;GTEC;2024.06.03
47561/2020;1020.2020/0005241-9;Despacho de Deferimento Comum;04/08/2023;GTEC;2024.06.03
47576/2020;1020.2020/0003266-3;Despacho de Indeferimento Comum;25/11/2021;GTEC;2024.06.03
47580/2023;1020.2023/0023670-1;Despacho de Deferimento Comum;27/03/2024;GTEC;2024.06.03
47583/2020;1020.2020/0003877-7;Despacho de Indeferimento Comum;08/11/2021;GTEC;2024.06.03
47588/2021;1020.2021/0014754-3;Despacho de Deferimento Comum;08/04/2022;GTEC;2024.06.03
47628/2020;1020.2020/0003871-8;Despacho de Indeferimento Comum;14/01/2022;GTEC;2024.06.03
47646/2021;1020.2021/0016616-5;Despacho de Deferimento Comum;30/06/2022;GTEC;2024.06.03
47689/2020;1020.2020/0005303-2;Despacho de Indeferimento Comum;27/06/2023;GTEC;2024.06.03
47708/2022;1020.2022/0021369-6;Despacho de Deferimento Comum;21/11/2023;GTEC;2024.06.03
47710/2021;1020.2021/0015070-6;Despacho de Deferimento Comum;16/05/2024;GTEC;2024.06.03
47760/2020;1020.2020/0004686-9;Despacho de Deferimento Comum;01/06/2023;GTEC;2024.06.03
47837/2021;1020.2021/0016617-3;Despacho de Indeferimento Comum;25/11/2022;GTEC;2024.06.03
47883/2020;1020.2020/0003953-6;Despacho de Indeferimento Comum;01/02/2022;GTEC;2024.06.03
47949/2022;1020.2022/0020871-4;Despacho de Deferimento Comum;08/04/2024;GTEC;2024.06.03
48184/2022;1020.2022/0019755-0;Despacho de Deferimento Comum;10/01/2024;GTEC;2024.06.03
48192/2020;1020.2020/0011846-0;Despacho de Indeferimento Comum;14/01/2022;GTEC;2024.06.03
48210/2020;1020.2020/0004696-6;Despacho de Deferimento Comum;12/07/2022;GTEC;2024.06.03
48259/2020;1020.2020/0003287-6;Despacho de Indeferimento Comum;21/01/2022;GTEC;2024.06.03
48259/2023;1020.2023/0024039-3;Despacho de Deferimento Comum;26/12/2023;GTEC;2024.06.03
48400/2022;1020.2022/0019758-5;Despacho de Indeferimento Comum;10/07/2023;GTEC;2024.06.03
48406/2022;1020.2022/0019759-3;Despacho de Deferimento Comum;22/05/2023;GTEC;2024.06.03
48407/2020;1020.2020/0004309-6;Despacho de Indeferimento Comum;26/11/2021;GTEC;2024.06.03
48419/2020;1020.2020/0004573-0;Despacho de Deferimento Comum;28/09/2022;GTEC;2024.06.03
4844/2020;1020.2020/0001337-5;Despacho de Indeferimento Comum;15/01/2021;GTEC;2024.06.03
48514/2020;1020.2020/0003289-2;Despacho de Indeferimento Comum;13/12/2021;GTEC;2024.06.03
48544/2023;1020.2023/0024471-2;Despacho de Deferimento Comum;17/01/2024;GTEC;2024.06.03
48561/2022;1020.2022/0019957-0;Despacho de Deferimento Comum;12/07/2023;GTEC;2024.06.03
48623/2020;1020.2020/0004010-0;Despacho de Deferimento Comum;08/10/2022;GTEC;2024.06.03
48624/2020;1020.2020/0003284-1;Despacho de Indeferimento Comum;12/11/2021;GTEC;2024.06.03
48637/2020;1020.2020/0003291-4;Despacho de Indeferimento Comum;06/12/2021;GTEC;2024.06.03
48642/2020;1020.2020/0003290-6;Despacho de Indeferimento Comum;13/12/2021;GTEC;2024.06.03
48654/2023;1020.2023/0026574-4;Despacho de Deferimento Comum;15/03/2024;GTEC;2024.06.03
48682/2020;1020.2020/0003283-3;Despacho de Indeferimento Comum;20/12/2021;GTEC;2024.06.03
48697/2020;1020.2020/0007285-1;Despacho de Deferimento Comum;05/10/2023;GTEC;2024.06.03
48732/2020;1020.2020/0004319-3;Despacho de Deferimento Comum;08/09/2022;GTEC;2024.06.03
48732/2020;1020.2020/0004319-3;Despacho de Deferimento Comum;26/09/2022;GTEC;2024.06.03
48739/2022;1020.2022/0024097-9;Despacho de Deferimento Comum;12/04/2024;GTEC;2024.06.03
48776/2022;1020.2022/0019998-7;Despacho de Deferimento Comum;11/01/2023;GTEC;2024.06.03
48784/2021;1020.2021/0019811-3;Despacho de Deferimento Comum;09/11/2022;GTEC;2024.06.03
48800/2020;1020.2020/0004302-9;Despacho de Deferimento Comum;24/08/2022;GTEC;2024.06.03
48807/2020;1020.2020/0003932-3;Despacho de Deferimento Comum;20/10/2022;GTEC;2024.06.03
48815/2023;1020.2023/0024945-5;Despacho de Deferimento Comum;04/04/2024;GTEC;2024.06.03
48815/2023;1020.2023/0024945-5;Despacho de Deferimento Comum;25/03/2024;GTEC;2024.06.03
48868/2020;1020.2020/0006046-2;Despacho de Indeferimento Comum;04/12/2023;GTEC;2024.06.03
48877/2020;1020.2020/0004632-0;Despacho de Deferimento Comum;25/07/2022;GTEC;2024.06.03
48890/2020;1020.2020/0004607-9;Despacho de Indeferimento Comum;04/11/2021;GTEC;2024.06.03
48897/2020;1020.2020/0004301-0;Despacho de Deferimento Comum;03/10/2022;GTEC;2024.06.03
49022/2020;1020.2020/0005134-0;Despacho de Deferimento Comum;11/08/2023;GTEC;2024.06.03
49028/2021;1020.2021/0016642-4;Despacho de Indeferimento Comum;10/05/2023;GTEC;2024.06.03
4908/2021;1020.2021/0002804-8;Despacho de Indeferimento Comum;17/07/2023;GTEC;2024.06.03
49080/2020;1020.2020/0004332-0;Despacho de Deferimento Comum;08/05/2024;GTEC;2024.06.03
4914/2021;1020.2021/0001370-9;Despacho de Deferimento Comum;12/09/2023;GTEC;2024.06.03
49191/2020;1020.2020/0004814-4;Despacho de Deferimento Comum;12/03/2024;GTEC;2024.06.03
49204/2020;1020.2020/0004727-0;Despacho de Deferimento Comum;25/11/2022;GTEC;2024.06.03
49207/2020;1020.2020/0004312-6;Despacho de Deferimento Comum;07/12/2022;GTEC;2024.06.03
49229/2023;1020.2023/0024262-0;Despacho de Deferimento Comum;16/05/2024;GTEC;2024.06.03
49250/2020;1020.2020/0004728-8;Despacho de Deferimento Comum;08/08/2023;GTEC;2024.06.03
49435/2023;1020.2023/0024438-0;Despacho de Indeferimento Comum;18/04/2024;GTEC;2024.06.03
49464/2020;1020.2020/0006843-9;Despacho de Indeferimento Comum;15/07/2022;GTEC;2024.06.03
49473/2020;1020.2020/0004325-8;Despacho de Indeferimento Comum;25/11/2021;GTEC;2024.06.03
49493/2020;1020.2020/0004369-0;Despacho de Deferimento Comum;30/03/2022;GTEC;2024.06.03
49513/2020;1020.2020/0006849-8;Despacho de Indeferimento Comum;10/05/2023;GTEC;2024.06.03
49527/2020;1020.2020/0004569-2;Despacho de Indeferimento Comum;04/11/2022;GTEC;2024.06.03
4953/2023;1020.2023/0002675-8;Despacho de Deferimento Comum;13/07/2023;GTEC;2024.06.03
49545/2020;1020.2020/0005801-8;Despacho de Deferimento Comum;21/03/2023;GTEC;2024.06.03
49567/2020;1020.2020/0005407-1;Despacho de Deferimento Comum;29/08/2023;GTEC;2024.06.03
49569/2020;1020.2020/0006203-1;Despacho de Deferimento Comum;17/08/2023;GTEC;2024.06.03
49614/2021;1020.2021/0017323-4;Despacho de Deferimento Comum;21/12/2021;GTEC;2024.06.03
49633/2020;1020.2020/0009298-4;Despacho de Deferimento Comum;17/03/2023;GTEC;2024.06.03
49634/2020;1020.2020/0007895-7;Despacho de Indeferimento Comum;06/06/2023;GTEC;2024.06.03
49655/2020;1020.2020/0005404-7;Despacho de Deferimento Comum;27/01/2022;GTEC;2024.06.03
49675/2020;1020.2020/0005411-0;Despacho de Indeferimento Comum;17/11/2022;GTEC;2024.06.03
49703/2020;1020.2020/0004326-6;Despacho de Deferimento Comum;20/01/2023;GTEC;2024.06.03
49742/2021;1020.2021/0016630-0;Despacho de Deferimento Comum;04/04/2023;GTEC;2024.06.03
49780/2021;1020.2021/0015807-3;Despacho de Deferimento Comum;09/08/2022;GTEC;2024.06.03
49861/2021;1020.2021/0017803-1;Despacho de Deferimento Comum;20/07/2023;GTEC;2024.06.03
49923/2022;1020.2022/0023005-1;Despacho de Deferimento Comum;21/12/2023;GTEC;2024.06.03
50057/2020;1020.2020/0003951-0;Despacho de Indeferimento Comum;25/11/2021;GTEC;2024.06.03
50077/2020;1020.2020/0003954-4;Despacho de Indeferimento Comum;21/12/2021;GTEC;2024.06.03
50092/2020;1020.2021/0000114-0;Despacho de Deferimento Comum;21/03/2022;GTEC;2024.06.03
50097/2020;1020.2020/0015584-6;Despacho de Indeferimento Comum;05/01/2023;GTEC;2024.06.03
50115/2020;1020.2020/0006115-9;Despacho de Deferimento Comum;13/09/2022;GTEC;2024.06.03
50171/2020;1020.2020/0004722-9;Despacho de Deferimento Comum;29/06/2023;GTEC;2024.06.03
50178/2022;1020.2022/0021577-0;Despacho de Deferimento Comum;24/04/2023;GTEC;2024.06.03
50203/2020;1020.2020/0003935-8;Despacho de Deferimento Comum;16/06/2023;GTEC;2024.06.03
50225/2021;1020.2021/0015822-7;Despacho de Indeferimento Comum;18/07/2022;GTEC;2024.06.03
50229/2020;1020.2020/0007758-6;Despacho de Indeferimento Comum;24/05/2023;GTEC;2024.06.03
50263/2021;1020.2021/0015803-0;Despacho de Deferimento Comum;03/07/2023;GTEC;2024.06.03
50309/2020;1020.2020/0007077-8;Despacho de Deferimento Comum;02/02/2022;GTEC;2024.06.03
50320/2021;1020.2021/0019513-0;Despacho de Deferimento Comum;21/07/2022;GTEC;2024.06.03
50331/2022;1020.2022/0021696-2;Despacho de Deferimento Comum;04/12/2023;GTEC;2024.06.03
50339/2020;1020.2020/0004635-4;Despacho de Deferimento Comum;22/12/2023;GTEC;2024.06.03
50348/2020;1020.2020/0003947-1;Despacho de Indeferimento Comum;20/12/2021;GTEC;2024.06.03
50409/2020;1020.2020/0007076-0;Despacho de Deferimento Comum;16/01/2023;GTEC;2024.06.03
50419/2020;1020.2020/0007075-1;Despacho de Deferimento Comum;18/07/2023;GTEC;2024.06.03
50440/2020;1020.2020/0007074-3;Despacho de Deferimento Comum;10/01/2022;GTEC;2024.06.03
50441/2020;1020.2020/0005109-9;Despacho de Deferimento Comum;14/09/2022;GTEC;2024.06.03
50448/2020;1020.2020/0004615-0;Despacho de Deferimento Comum;07/05/2024;GTEC;2024.06.03
50464/2020;1020.2020/0007073-5;Despacho de Deferimento Comum;05/01/2022;GTEC;2024.06.03
50479/2020;1020.2020/0005360-1;Despacho de Indeferimento Comum;30/04/2024;GTEC;2024.06.03
50489/2020;1020.2020/0007072-7;Despacho de Deferimento Comum;05/01/2022;GTEC;2024.06.03
50537/2022;1020.2023/0003075-5;Despacho de Deferimento Comum;09/04/2024;GTEC;2024.06.03
50548/2020;1020.2020/0006040-3;Despacho de Deferimento Comum;01/09/2023;GTEC;2024.06.03
50614/2020;1020.2020/0009323-9;Despacho de Deferimento Comum;11/08/2023;GTEC;2024.06.03
50639/2021;1020.2021/0017602-0;Despacho de Indeferimento Comum;25/04/2024;GTEC;2024.06.03
50653/2020;1020.2020/0004012-7;Despacho de Deferimento Comum;04/10/2022;GTEC;2024.06.03
50719/2021;1020.2021/0016014-0;Despacho de Deferimento Comum;14/06/2022;GTEC;2024.06.03
50742/2020;1020.2020/0007489-7;Despacho de Indeferimento Comum;25/11/2022;GTEC;2024.06.03
50811/2020;1020.2020/0005126-9;Despacho de Deferimento Comum;18/10/2023;GTEC;2024.06.03
50842/2021;1020.2021/0017667-5;Despacho de Indeferimento Comum;03/05/2024;GTEC;2024.06.03
5087/2021;1020.2021/0004671-2;Despacho de Deferimento Comum;17/05/2022;GTEC;2024.06.03
5092/2021;1020.2021/0001942-1;Despacho de Deferimento Comum;29/03/2023;GTEC;2024.06.03
50929/2023;1020.2023/0025165-4;Despacho de Indeferimento Comum;21/05/2024;GTEC;2024.06.03
50934/2020;1020.2020/0005099-8;Despacho de Indeferimento Comum;22/11/2021;GTEC;2024.06.03
51031/2020;1020.2020/0005944-8;Despacho de Indeferimento Comum;23/06/2023;GTEC;2024.06.03
51049/2021;1020.2021/0016215-1;Despacho de Deferimento Comum;20/12/2023;GTEC;2024.06.03
51075/2020;1020.2020/0005951-0;Despacho de Indeferimento Comum;13/03/2024;GTEC;2024.06.03
51080/2022;1020.2022/0022608-9;Despacho de Deferimento Comum;24/07/2023;GTEC;2024.06.03
51084/2021;1020.2021/0017669-1;Despacho de Indeferimento Comum;30/05/2023;GTEC;2024.06.03
51109/2020;1020.2020/0012021-0;Despacho de Deferimento Comum;20/10/2022;GTEC;2024.06.03
51186/2021;1020.2021/0017010-3;Despacho de Indeferimento Comum;21/09/2023;GTEC;2024.06.03
51360/2022;1020.2022/0023230-5;Despacho de Deferimento Comum;27/12/2023;GTEC;2024.06.03
51381/2020;1020.2020/0007777-2;Despacho de Indeferimento Comum;25/10/2021;GTEC;2024.06.03
51389/2022;1020.2022/0021110-3;Despacho de Deferimento Comum;13/09/2023;GTEC;2024.06.03
51435/2020;1020.2020/0006851-0;Despacho de Indeferimento Comum;14/10/2022;GTEC;2024.06.03
51452/2021;1020.2021/0017030-8;Despacho de Deferimento Comum;16/08/2023;GTEC;2024.06.03
51452/2022;1020.2022/0021711-0;Despacho de Deferimento Comum;30/06/2023;GTEC;2024.06.03
51465/2023;1020.2023/0026233-8;Despacho de Deferimento Comum;08/03/2024;GTEC;2024.06.03
51513/2020;1020.2020/0015294-4;Despacho de Deferimento Comum;23/06/2023;GTEC;2024.06.03
51571/2022;1020.2022/0021418-8;Despacho de Deferimento Comum;20/10/2023;GTEC;2024.06.03
51584/2020;1020.2020/0005081-5;Despacho de Deferimento Comum;11/10/2022;GTEC;2024.06.03
51652/2022;1020.2022/0021076-0;Despacho de Deferimento Comum;03/03/2023;GTEC;2024.06.03
51675/2020;1020.2020/0005926-0;Despacho de Deferimento Comum;23/05/2023;GTEC;2024.06.03
51677/2022;1020.2022/0021459-5;Despacho de Deferimento Comum;22/04/2024;GTEC;2024.06.03
51735/2022;1020.2022/0021894-9;Despacho de Deferimento Comum;05/10/2023;GTEC;2024.06.03
51858/2022;1020.2022/0023976-8;Despacho de Deferimento Comum;19/06/2023;GTEC;2024.06.03
519/2023;1020.2023/0002750-9;Despacho de Deferimento Comum;07/03/2024;GTEC;2024.06.03
5196/2022;1020.2022/0001940-7;Despacho de Deferimento Comum;23/11/2023;GTEC;2024.06.03
51978/2020;1020.2021/0002808-0;Despacho de Indeferimento Comum;31/07/2023;GTEC;2024.06.03
52011/2021;1020.2021/0017813-9;Despacho de Deferimento Comum;15/04/2023;GTEC;2024.06.03
52032/2020;1020.2020/0005135-8;Despacho de Indeferimento Comum;14/07/2023;GTEC;2024.06.03
52034/2021;1020.2021/0016839-7;Despacho de Deferimento Comum;03/04/2024;GTEC;2024.06.03
52039/2020;1020.2020/0007081-6;Despacho de Deferimento Comum;19/04/2023;GTEC;2024.06.03
52041/2021;1020.2021/0017850-3;Despacho de Deferimento Comum;02/09/2022;GTEC;2024.06.03
5209/2023;1020.2023/0002674-0;Despacho de Deferimento Comum;07/04/2023;GTEC;2024.06.03
52095/2021;1020.2021/0016637-8;Despacho de Deferimento Comum;09/12/2021;GTEC;2024.06.03
52118/2020;1020.2020/0005108-0;Despacho de Indeferimento Comum;25/11/2021;GTEC;2024.06.03
52121/2020;1020.2020/0006825-0;Despacho de Deferimento Comum;31/08/2023;GTEC;2024.06.03
52131/2020;1020.2020/0005242-7;Despacho de Deferimento Comum;01/11/2022;GTEC;2024.06.03
52197/2022;1020.2022/0023050-7;Despacho de Deferimento Comum;18/12/2023;GTEC;2024.06.03
52204/2020;1020.2020/0005518-3;Despacho de Deferimento Comum;03/08/2023;GTEC;2024.06.03
